product_type,helpful,rating,title,review_text,sentiment
dvd,6 of 6,2.0,Not What I Was Expecting,"Ladder 49 was not the type of film I expected-- I was hoping for a good, fast-paced action flick, which I got for about the first 5 minutes. The remainder of the 30 minutes that I watched was flashback to the rookie firefighter's first days at the station. ",0
dvd,7 of 17,1.0,Don't Waste Money,"I am always up for a new genre of film, but the reviews here are misleading. The basic plot of the movie is that life sucks (yeah thats it). The rest of it is just sick. If your really into perversion then okay you'd probably get more out of it then I did, but for the viewers who haven't been almost raped by their fathers, or killed their grandparents or shot themselves in public this isn't the movie for you. If you still want to see the movie try and get it from netflix or borrow it from a friend before you dish out the cash",0
dvd,,5.0,This DVD kicks your butt!,"I've been doing this DVD workout for two years, and I still can't make it all the way through the ""level 2"" workouts.  This video is incredibly challenging, but I like that I can do the ""level 1"" workouts and have the goal of making it to the next level one day.  No other DVD can accomplish what Tamilee does in 15 minutes.  This really makes me value how efficient she is at giving you exercises that are really challenging and in a short amount of time.  I am always sore the next day when I do her workouts.  This is a great DVD",1
dvd,1 of 3,5.0,No English subtitles!,"I am very disappointed with this movie ""The Philadelphia Experiment"" that have no English subtitles, due to my deafness. I was planning to buy this DVD.",1
dvd,,5.0,Like a magical unicorn rainbow,"Having seen Stella's live show in Hollywood, I had a sneaking suspicion that I was going to love their Comedy Central show, and I was not disappointed.  These guys have mastered the art of genius-disguised-as-idiocy, and nearly every episode is hilarious from beginning to end.  I guess I'm not surprised it didn't last; this kind of humor isn't for everyone.  But come on...we are talking about a network whose supposed hits include Mind of Mencia and Blue Collar Comedy, both of which are among the worst dregs that the comedy world has to offer.  These guys have been making great comedy for a lot of years, and I hope to see them in another show or movie soon.  Until then, I'll be enjoying Stella on DVD",1
dvd,2 of 2,5.0,"after the still birth of the last movie""jason goes to hell"" jason comes back in the best of the series ","after the worst ""friday"" movie of all time(and thats saying a lot) the series bounces back (nine years later) with this fun and nice change of pace for the series is just what the doctor ordered.having been caught and chained by the goverment, jason escapes killls everyone but one fine looking doctor who ""buck rogers"" like freezes jason and her self in the underground lab they are at.",1
dvd,,1.0,How to make a good story boring,"Watching this movie, I am struck by how effectively they can take one of the most interesting and exciting stories possible, and make it drag out on the screen.  The disappointment at the pacing of such great subject matter holds no bounds.  Watching this moving is almost embarassing knowing how good this could and should be, and how poor direction, and what seems like a script which does injustice to pacing and drama can wreck what should be greatness.  I won't even go into historical inaccuracies, or the completely ridiculous cover art showing a modern beretta as the pistol sidearm 40 years too early.  Makes me wonder if this movie was crafted with apathy towards the subject, the audience and history instead of respect",0
dvd,0 of 2,1.0,"A thin, stiffly acted, dated, cliche of a movie.","What's all the fuss about. Ms. Hepburn doesn't act. Our leading man is plodding and mumbles half the time. Eddie Albert's restraint is utterly-unbelievable. Any two-bit paparazzi worth their weight in tin would have turned in those pictures for millions! What is Peck left with? A long life of knowing he's got a girl friend he can't touch, see, or speak with.",0
dvd,3 of 3,5.0,American Yakuza,Excellent little known movie with Viggo Mortensen as an F.B.I.,1
dvd,2 of 2,4.0,An interesting conversation with one of the world's most controversial architects,"There simply is no more controversial architect in the world today than Frank Gehry and people have very strong opinions about his work.  He has both his passionate lovers and haters.  I am one of the very few who is somewhat in the middle.  I really love some of his work, while I find some of his work to be quite off putting.  The person in the film who probably got it better than anyone is a sympathizer of Gehry's work, art critic Claude Jencks (the person who popularized the term ""postmodern"").  Jencks, for whose deceased wife Gehry designed a memorial building, states bluntly that Gehry has made some ugly buildings.  I think with Gehry more than most architects, one must give oneself the freedom to hate or love his individual buildings without inhibition.  Whatever else one may say about Gehry, he isn't like other architects.",1
dvd,,5.0,Awsome!,"Don't be fooled by stupid commercials that make this movie look inappropriate or like soap operas.  This movie is awsome and not at all about the guys chasing the girls, inappropriate behavior, or anything.  It's definitely worth seeing and watching again.  Great movie",1
dvd,2 of 2,5.0,Film Deserved of It's Classic Status,"""Stagecoach"" is significant, along with ""Destry Rides Again"", for redefining the Western for ""adult"" audiences.  Director John Ford achieved that by emphasizing character developement over action though the film does contain some thrilling sequences.  For sure the film does contain a number of Western archetypes(the gambler, the prostitute with a heart of gold, etc.) but they transcend the stereotypes.  ""Stagecoach"" is also significant as the film that broke John Wayne to mainstream audiences.  Wayne's entrance as the Ringo Kid is the stuff of legends.  There is not a bum performance in the impressive cast that includes the underappreciated Claire Trevor as the social pariah, Dallas, and Thomas Mitchell as Doc Boone, for which he won an Oscar.  The film's status as being historically significant is not debatable.  As first class entertainment it is timeless",1
dvd,0 of 1,1.0,Bootleg avoid,"This film itself deserves 4 stars at least. Im givin this s*** a one cause its a f*****  bootleg. I tried to play it in 3 different dvd players to include an x-box and it would not play. Then when I finally got it to play, it looks like one of those copies that got transfered from tape to disk and it looks and sounds like s***. If your into purchasing s*** like that then I guess this is for you. I advise you to cop this movie somewhere else",0
dvd,0 of 1,5.0,Seduced by an oven of witches?,"This is one of my favorite movies of all time. I saw it when it first came out and ten years later it's still just as funny. Basic plot: Ted is a bellhop at an expensive hotel and he's ALONE on New Year's night. Anyone who's had a bad night/day on the job can relate to Ted as he encounters the most 'unusual' situations. From the witches who need his 'secret' ingredient to make their potion, to a gangster's bratty kids, a gun toting psyco who likes to play kinky sex games with his wife and finally all the stories tie into a hilarious ending with a room of drunken Hollywood people who want to make Ted part of their hazardous (and very gross) bet. I don't want to give too much away but I will say that I will always love this movie and it has one of the best endings ever. If you love a good, dark comedy this is the movie for you",1
dvd,0 of 5,2.0,Why Red Dragon Does Not Compare to Silence of the Lambs,McCully 1,0
dvd,,5.0,Excellent HD Picture quality-Great Movie!,"I owned this movie in full screen on VHS. The quality of the transfer of ""Apollo 13"" with the wide screen and the incredible clearity 0f HD that was never possible before, makes this movie a true cinematic experience. One of Tom Hanks' best movies!. ",1
dvd,0 of 1,5.0,Loved It,"My favorite DVDs are concerts, festivals, unplugged etc. I was going to buy the CD and Amazon pointed me to their DVD. I prefer DVD surround sound to CD stereo. Plus you get something to look at. I heard the Demon Days songs on the radio, and liked them alot. This is an excellent DVD. You may want to check out Bonnaroo, Cross Roads, String Cheese, even the Doobie Bros. Oh yeah and Eric Burdon and the New Animals",1
dvd,8 of 10,1.0,An Anachronism,"Having watched great movies in the Bible series such as Joseph, David, Abraham, Jacob, Moses and Samson and Delilah and other good ones pertaining to scriptures, I was looking forward to another fantastic and educative film. What a let down by this anachronism. How low can one go! This is a disappointing and misleading movie that perverts the word of God.",0
dvd,18 of 68,5.0,Wal-Mart Criticisms Debunked,"The film shows us the reality that is Wal-Mart, many common criticisms, and many common misconceptions.  It successfully shows that all of the criticisms against Wal-Mart are outright lies, half-truths, distortions of facts, or just plain ideological hatred for a successful business.  It shows what the employees go through while on the job and off the job.  It also shows how Wal-Mart has actually increased America's standard-of-living by allowing the poorest of us to purchase our daily necessities at the lowest price possible and the least-skilled amongst us able to attain high-quality health benefits and a decent wage.",1
dvd,5 of 5,2.0,Paul Walker finally yields his throne to...,"... Tyrese Gibson, for WORST ACTOR EVER.  Up to this point, I've been a huge Paul Walker fan for his comedically bad acting.  He's made a career of it.  In this one, his impressive acting techniques involve the use of the word ""bro"" at least 75 times (to give his character street cred), and thoughtfully rubbing his chin during meetings with the other cops - it's clear Walker is deeply considering his plight.  But really Walker can't hold a candle to the absolutely atrocious acting of Tyrese Gibson.  My god where did they find this guy?  The movie would've been OK as a standard, mindless action film, but it really was ruined by the 6th grade drama club acting.",0
dvd,3 of 3,4.0,Female-bonding at its best...,"Foxfire is an excellent movie that demonstrates the friendship of 5 girls who learn how to stand up for themselves in this world. The inspiration for their newfound rebellion is from the 5th girl that brings the 4 others together, Legs, played phenomenally by Angelina Jolie. I must say this: I really don't care much for Ms. Jolie, and perhaps the media is to blame by making stories like her & Billy Bob and their whole blood thing the top news story, more recently her husband-stealing with Brad Pitt, but I cast aside those feelings for an hour and 40 minutes and found myself absolutely loving her performance. If you are like me and don't like her, please do give her a chance in this film. She's astonishingly good and I kept having to remind myself it was Angelina. ",1
dvd,14 of 20,5.0,Tears For The Hometown Hero!,Every fiber of my being is incorporated into this review for Jack &quot;Ti Jean&quot; Kerouac! To actually see most of Kerouac's fellow writer's and poet's giving his or her true and poignant interpretation of the unmitigated &quot;genius&quot; that was this brother Lowellian is in itself a magnificent production! I bought this DVD today at a mall in New Hampshire and could have bought it for less on Amazon.com! Just a few minutes ago I did order the DVD &quot;Jack Kerouac-King of the Beats&quot; on Amazon.com and can't wait for its arrival! If it's anything like &quot;What Happened To Kerouac?&quot; then it will surely be another masterful production! After I write this review I am going to watch this DVD again and experience the same chills as I did when initially watching it for the first time! Anyone that is a true fan of Kerouac and his works will be smitten with this production because you are reliving pure literary genius! To hear the poetry and prose from the lips and soul of Kerouac himself is truly awe-inspiring! This production is a brutal and factual statement of a man that was rarely understood but truly adored by those that have read the majestic prose and verse that was and still is: Jack Kerouac,1
dvd,1 of 1,2.0,no title,"Except for the presence of Kevin Bacon, whom I like a lot, this would have been a real loser.  There were so many things wrong.  Directed by Paul Glaser with no surprises, no depth of character, a too heavy-handed Hollywood scenario.  You knew what was coming a mile away.  There was good cinematography and music, and Kevin Bacon is always appealing, but that's the best I can say.  Oh, and the nun.  She was pretty good too.  The lead black man was also engaging; the problem was really the script.  Too pat, and too many unbelievable things that screamed ""Hollywood"".  Like when the village burned down.  They were ready to just up and leave where they'd lived for generations.  As if it takes generations to rebuild their houses.  And there were no signs of the burned buildings during the basketball game.  And Bacon was supposed to climb this incredible mountain, get cut in the groin, then play basketball, all on a rotten knee.  Please",0
dvd,0 of 1,2.0,Too fast,"I have always like Denise Austin, however; this was tape was way too fast for a beginner.  I thought it was for beginner and on up.  Denise went way to fast and she did not explain the poses at all.  I will not be using this tape.  I was disappointed because normally I love her videotapes and her. ",0
dvd,6 of 6,2.0,"Meanwhile, back in the 60s.","This is just like an updated B movie from the sixties and I enjoyed it.  It's real comic book stuff.  The effects are not bad, the pace hardly flags and the cast seem to be enjoying themselves so it's easy viewing.  I enjoyed this more than big budget films such as Evolution or Jurassic Park 3.  But I think the absence of big names will put people off, not that it matters because the cast here do a fine job.  And if big names don't matter to you then you could do a lot worse than watch this",0
dvd,10 of 12,5.0,Amazing Box Set Collects Some of the Finest Film Performances of Mid-20th Century American Cinema,"If playwright Tennessee Williams's Southern gothic writing style makes his works feel more ornately melodramatic than those of O'Neill or his closest contemporary Arthur Miller, they do provide resonant showcases for the actors inhabiting his characters. This is clearly evidenced in this six-film, eight-disc collection that epitomizes some of the most powerful acting to come out of Hollywood in the 1950's and early 1960's, all directed by true filmmaking masters. Probably because they are the least censored by the studio system at least in the form presented now, the best of the set are Elia Kazan's ""A Streetcar Named Desire"" and John Huston's ""The Night of the Iguana"". The others are Kazan's ""Baby Doll"", Richard Brooks' ""Cat on a Hot Tin Roof"", Jose Quintero's ""The Roman Spring of Mrs. Stone"" and Brooks' ""Sweet Bird of Youth"". ",1
dvd,,1.0,The highlight of the movie is the copyright notice in French,Trash film usurps title. People that like this film seem to come from a group that have only seen ersatz films such as the new Mummy have nothing of real movie value to compare them to. This must also be a group that has never seen a live play or an old German film. ,0
dvd,7 of 9,5.0,Finally! I've been waiting years for this DVD to be released.,"Oh my. I love this movie. It even makes me cry. It's sexy, cute, and heartwarming. Yes, it's a little bit hokey but what musical isn't? I am so excited to get this! I love this movie. I'm a huge musical fan and I've been waiting years for this one. They must have finally convinced whomever had the rights to release it on DVD. I don't know but I'm really excited! One Hundred Million Miracles! I love that philosophy. It makes me happy and it's a miracle that this is finally available. Get your kids/teens to watch it!",1
dvd,3 of 4,5.0,Pure Magic!,"Three Stooges meet &quot;Waiting for Godot.&quot;  Lurie, Waits and Benigni turn in great performances.  They've been locked up in a Lousiana penitentiary for being in the wrong place at the wrong time.  Jarmusch gives you each of their sordid lives in turn before throwing them together in a jail cell.  Benigni plays wonderfully off Lurie and Waits, culminating in a hilarious version of &quot;I scream, you scream, we all scream for ice scream.&quot;  Eventually, they find the light at the end of a tunnel, only to have to escape through a swamp.  Jarmusch gives his characters plenty of room, making for many amusing interchanges.  Jarmusch provides deft camera work and his usual wonderful eye for detail to make this his most memorable film",1
dvd,6 of 6,5.0,EPIC: Amazingly real and terrifically told...,Das Boot is an epic film that is very well done. I loved the suspense and terrific character moments. The thrills are well paced and we get a feeling of the boredom and terror of living in a Nazi U-boat in the midst of the Atlantic during 1941 WWII. Going 60 days with no sight of the enemy helps show the epic nature of the ocean. The three week storm is well crafted and adds so much more tension to the film.,1
dvd,2 of 22,2.0,"Yuck, Yuck, Yuck","I hated this movie. SO unrealistic. Sure, maybe there are some little freaks running around raping and drinking and beating. But I AM a teenager in a city. NOBODY acts like this!",0
dvd,,2.0,Paris when it stinks.,"   I'm a fan of Audrey Hepburn and this movie relys heavily - too heavily on her charm.  And unfortunately, it is some of her worst acting work, posey, sing-song, and superficial.  Now, if you've read her bio, and know what was going on with her and Holden, that could explain it, but still, this film is very static.",0
dvd,,2.0,"""I'm the guy in the frozen food section dialling 911.  I swear."" ","Peter Segal's ""Anger Management"" is a film with nothing going for it.  It is best described as boring, annoying, and devoid of laughs.",0
dvd,1 of 1,5.0,Super fun movie!!! Infectious Grooves is in the house.,"This is such a fun movie to watch. It is so goofy and ridicualous and you never get tired of watching it. Encino Man and Pauly Shore is one of the reasons why the early 90s ruled. There are so many cool scenes in this like when Stoney takes Link to 7-11 and they cruise the aisles looking for some grindeage to munch on. And when they go to the Mountian and ride the Viper in reverse. And the drivers ed  scene when Link thinks it is Rad Mobile and he puts it up on two wheels and they end up at the bar with all the Mexicans. ""You see that girl muchacho. Dont look at her!"" The prom scene was cool to, it had Infectious Grooves in it. They are a real band but that song was made for the movie. The singer and bass player are in Suicidal Tendencies and the bass player plays for Metallica now. But anyways... Yeah , this movie is totally radical. Daves room is really cool to. I wish my room was that rad. The school looks cool too. I wish my high school was like that. I notice that whenever i watch something like this that was filmed in the early 90s everything seemed real bright and cheerful. Am i crazy or has anyone else noticed this? Pauly Shores punch lines and phrases never get old. They age like a fine wine... Bud-dy.",1
dvd,0 of 10,1.0,Naughty but clever,Yes. Wild things is what I recommend for our jaded eyes. Aren't we sick of all the crowd pleasing PG-13 shows which are neither sexy or action packed - most of all with hardly a plot? Wild Things is sex sex sex but with witty capital H humor and a twisted story.,0
dvd,2 of 11,1.0,CRAP,"I expected so much more, because it's Marshall, but regardless of where you purchase this, IT'S EDITED. It's pathetic. This is Eminem! I understand you have a daughter Mr. Mathers, but DO NOT MAKE ALL OF US WATCH AN EDITED CONCERT. This is probably the MOST ridiculous thing I've ever bought. There's not even a warning that it's censored. You just buy it, pop it in your DVD player, and listen to a concert with mostly EVERY OTHER WORD jarbled up. It's a useless DVD. There's NO POINT in buying it. First Encore, now this. I've been a fan since the earlier parts of the 90's. As somebody from Michigan, I saw him before he was Mr. Cartier global super star buying skin treatments at Barneys. I've never been more disappointed with an artist.",0
dvd,,5.0,Best show on TV,"Though cancelled for 2 years, this is the best show on TV in my opinion (even in reruns)",1
dvd,2 of 2,5.0,must have for broadway lovers,i saw this show on PBS and was so enthralled with it that i just had to order it.  the performances are priceless from folks who have passed on.  i don't know of any other way to be able to see Yul Brynner's commanding King and I performance.  Loved it,1
dvd,4 of 4,2.0,If you need music scrubbed clean for kids...,"Then why not take some responsibility as a parent and encourage the kids to sing something else?  The songs are fairly cloying adaptations of the originals, which arguably weren't that bad (""What a girl wants"" and ""Get this party started"" were fairly tame to begin with).  Just encourage the little ones to listen to classical music if you fear the outside world will corrupt their minds",0
dvd,,5.0,Best American Comedy Since Sienfeld,This show is great. The 5th Season was considered so-so by critics but it is truely halarious. See 'The Ski Lift' for a classic Curb episode,1
dvd,5 of 6,5.0,"""I'm Gonna Be Like Joan Collins And You Aint Gonna Stop me!""","I cannot recall a time when I did not love this hilarious movie, which is my favourite from the 1980's by far. The superb Bette Midler and Lily Tomlin enjoy a magical screen chemistry in ""Big Business"",that reminds me of some of the great comedy teams from Hollywood's Golden Age. A total laugh feast from start to finish this film strangely doesn't seem to have a high profile as comedies go however it is recommended viewing for anyone wanting a good old fashioned belly laugh and to see a comedy with probably the highest number of side splitting one liners in living memory. The premise of identical twins being mixed up at birth and meeting years later creating amusing complications is a tried and try formula for comedy however in ""Big Business"", it is given a new freshness by the two leads who literally fly away with the material here creating an unforgettable romp that takes us from humble Jupitor Hollow to the height of New York's business world.",1
dvd,0 of 13,1.0,all humans must go,"this is a ""horror"" movie in the sense that it is incredibly grating and all the people in it act like total garbage.  I don't mean the acting is garbage, though it is.  I mean that all the characters in the movie are complete human garbage, such as make you want to start your own special death camp just to get rid of them.  If the aim of the movie was to turn the viewer into a one-man murder wave, then... bingo.  I am locked and loaded and ready to ratatatatatatatattat.... blow away the cast",0
dvd,,5.0,Loved Every Minute,"I was so glad to see the entire season in one set.  I hope one day, if they haven't already done so, that they put out a Season 1 set.  Love the show, and being able to watch whenever I want",1
dvd,1 of 1,4.0,no title,"Liam Neeson was wonderful to watch - a tragic love story with great winter scenery and lots of cold breath shots.  However, Patricia Arquette was too teenage giggly - not a terrific actress in this film, at least.  Still, a great role for Neeson",1
dvd,0 of 4,1.0,One of the worst movies I have ever seen.,"This entire movie could have run in only 20 minutes and you wouldn't miss anything and might even enjoy it. Unfortunately it ran 88 minutes too long and I couldn't wait for it to end.  I saw it in the theater and the people all around me were all complaining how boring it was. At least a quarter of them walked out before the end. It's that bad. It's a shame, I love a good suspense/horror movie and the decent actors in this movies were waisted",0
dvd,27 of 36,2.0,desperation,"Controversy courted the release of this film and people went to see it for the actual depictions of sex between the actors, thinking somehow it would be pornographic or titillating. But this film showed two desperate, middle-aged strangers (with all their flaws abundantly clear) meeting once a week for no-strings-attached encounters. The fact that the audience sees graphic moments adds only to the ""desperate"", tawdry, pathetic feel of their relationship. Naturally, one of the two of them becomes too curious and wants to know more about the other partner, one of the greatest pitfalls in the dangerous pursuit of anonymous encounters: sooner or later, anonymity is not good enough anymore.",0
dvd,2 of 5,4.0,A very good season!,"I bought this season of Survivor (I never saw this season) but it was very, very good. I'm glad that Jon lost and Sandra won! I was shocked when they let outcasts back into the game. I'm glad that Lill came back. But I was mad that Burton came back! 4 stars",1
dvd,2 of 6,1.0,If A Movie Ever Deserved Negative Stars...,"This is the worst version of 'Wuthering Heights' I have ever seen. Please, if you are a fan of Emily Bronte's classic, don't waste your time on this movie.  I don't know how anyone could try out for a part in a movie without reading the book it was based off of first. (None of the actors read the novel.) Instead, try seeing the 1939 or 1992 version, they ARE worth your time and money",0
dvd,1 of 4,2.0,Euuuwww......Creepy!,"This movie creeped me out and not in a good way. Johnny Depp is an awesome actor and I usually find him sexy but in THIS stinker I find him really creepy and gross. Maybe it's the Michael Jackson-ish look he has going on with the black wig and white face. Could they have picked a more horrible look for WW? It looked like they took him to a costume store and put a 10$ wig and 5$ clown makup on him! I love Tim Burton's other movies but this one sucked BIGTIME! It gives a new perspective on Willy Wonka but this Willy is someone I would keep kids AWAY from. This movie is childish if you're an adult and pales compared to the original. If you're a kid it's way too dark and scary and has some adult humor which will leave kids asking ""Auntie Zoe, what does that mean?"" When are screenwriters going to figure it out? EITHER WRITE A KIDS MOVIE OR WRITE A GROWNUP MOVIE!!! It's really hard to do both in the same film. It seems like when writers try to make movies that appeal to adults and kids, they end up appealing to nobody! Maybe I am biased because I loved the original Gene Wilder version. I would have been open to seeing a remake if it was GOOD but this movie was dissapointing. It's amazing how so much money and effort go into special effects and expensive sets and the script itself is hollow with lousy characters. The whole thing just had a creepy vibe with almost sadistic undertones. The only reason I gave it 2 stars instead of 1 is because I love Depp and Burton, if you are not a fan of either, don't waste your time with this steaming pile of poo!",0
dvd,3 of 12,1.0,"It's no warning, it's Predictable!","When I saw the movie, it was so predictable. Halfway into it, the broadcasts were so lame as well as the so-called live-footage. Total rip-off of ""War of the Worlds."" Reminded me ",0
dvd,8 of 12,4.0,Not For Everyone,"Witch Hunter Robin is a great series which I enjoyed immensely but fails at delivering some of its finer qualities throughout the course of the series. The visuals are first rate, the music (when there is music) is beautiful, and the storyline is intriguing. ",1
dvd,9 of 20,1.0,U won't care for this one,Sat down and saw this one on televion.,0
dvd,,5.0,Review of Space Above and Beyond,"For those who were fans of the show when it was originally aired, all I can say is that you won't be disappointed.  This series is one of my all time favorite TV shows.  When I discovered it was on dvd I snapped it up right away.  The picture quality and sound is much better than the on air cable signal version I originally saw.  This is the first TV series I have ordered on dvd and I was afraid the picture quality would be vhs.  Boy was I wrong, this series looks as good as any hollywood movie dvd I have ever purchased.  If you have never seen this series but liked the space marines in the second aliens movie then you will probably really like this series",1
dvd,5 of 6,5.0,"""I'm Gonna Be Like Joan Collins And You Aint Gonna Stop me!""","I cannot recall a time when I did not love this hilarious movie, which is my favourite from the 1980's by far. The superb Bette Midler and Lily Tomlin enjoy a magical screen chemistry in ""Big Business"",that reminds me of some of the great comedy teams from Hollywood's Golden Age. A total laugh feast from start to finish this film strangely doesn't seem to have a high profile as comedies go however it is recommended viewing for anyone wanting a good old fashioned belly laugh and to see a comedy with probably the highest number of side splitting one liners in living memory. The premise of identical twins being mixed up at birth and meeting years later creating amusing complications is a tried and try formula for comedy however in ""Big Business"", it is given a new freshness by the two leads who literally fly away with the material here creating an unforgettable romp that takes us from humble Jupitor Hollow to the height of New York's business world.",1
dvd,1 of 3,1.0,Who let the dogs out? ,"I am sorry to report that this movie is dead on arrival, and I have to agree with anybody that says this movie is [...]. The whole cast is wasted in this movie, and most of which I have seen in movies that I liked better. Like pretty much the leads in this movies, I have seen thier movies and liked htem better in, but this one, they might as well. If your a Tim Allen fan, please do yourself a favor, and get either the Santa Clause movies, or the Toy Story movies, and avoid this movie at all costs. Here are 99 minuts of my life, that I won't see again, and I am trying to make sure that you don't waste your time on this dud. Who wants to see an actor pretned to be a dog, in some scenes in the movie, ore pretty much the whole thing. I haven't seen Monster House or Cars, but I hope that these will be 2 better movies, or maybe a season dvd of Home Improvement will be pretty then this. Dave Douglas (Tim Allen) is a lawyer, that dislikes dogs, and even has a case against animal activist Justin Forrester (Joshua Leonard). And he is up for accused of trying to torch the California headquarters of sinister pharmaceutical conglomerate Grant & Strictland. And he doesn't much of a family life, since he is never home, and how many times have we seen something like this in a movie? His wife is Rebecca Douglas (Kristin Davis) and they have 2 children Josh (Spencer Breslin) and Carly (Zena Grey). And he has an appoontment to Josh's PTA meetings, and even through he is reminded at work, he forgets. Carly is not only a is both Forrester's student and a budding animal advocate herself, and her brother is trying out for football like his Dad, even through he secretly hates it, and didn't sign up for the fall musical. And then there is a mad scientist (Robert Downey Jr.), trying to extract the secret of immortality from the shaggy hide of a 300-year-old dog he had kidnapped from a Tibetan monastery. And Carly even kidnaps it from Grant & Strictland, and brings him home, nad even trouble starts when the dog bites Douglas, that gets him starting acting like a dog too, and even looking exactly like him at times. The movie expects us to believe the dog is 300 years old, which would be impossible, since neither dogs or people live that long, all I can say we are in an era of movies being made out of sequels and remakes, and this is one to avoid at all costs.        ",0
dvd,8 of 8,4.0,Teenaged Sexual Repression Captured Vividly by Kazan's Sure Hand and Wood's Best Onscreen Work,"In the same way he was able to extract a searing performance from Andy Griffith in 1957's ""A Face in the Crowd"", master director Elia Kazan gets similarly stellar results from Natalie Wood in this classic 1961 melodrama about youthful sexual repression in rural 1920's Kansas. In the same year as her Maria in ""West Side Story"", she has never been more affecting then she is here as Deanie Loomis, the local butcher's daughter deeply in love with Bud Stamper, the son of an oil scion and the high school football hero. They are the senior sweethearts everyone expects to marry, but both have to battle constantly with their sexual longing and their grasping parents.",1
dvd,13 of 25,1.0,Don't be fooled,"This is NOT a collection of the superbowls, played from start to finish, as some of the reviewers would lead you to believe.  I got this for my father so he could watch the 49ers tromp all over the Broncos over and over again (since they certainly haven't been up to much lately!).  Unfortunately, all we got was a collection of highlights, with so many ""up close and personal"" shots, that it was almost nauseating to watch on a bigger screen TV.  An expensive disappointment, surely",0
dvd,2 of 16,2.0,B is for Boring,The only extraordinary thing about this film is how OW could take such a fascinating subject and drain the life out of it.  I found myself wanting this to be over about halfway through (after I dozed off).  Don't be fooled by the other review here.  They are the true fakes (if you know what I mean).  Save your money and save your time,0
dvd,6 of 9,1.0,"Birds, Birds, Birds! An Indoor Birdwatching Field Trip","I was very disappointed in this DVD.  It was a DVD for someone who wanted only the very basic information on birds.  The DVD was very short and could have added a lot of expanded details.  The ability to view details of color and details of wing, tail bands, etc would have offered a much better learning tool.  It also could have had the bird call longer throughout a longer display of bird colorations",0
dvd,14 of 16,5.0,He's Our Man,"There are so many reasons to love all things Canadian: national health insurance for all citizens, the novelist Margaret Atwood and certainly Leonard Cohen. A group of singers got together to honor Cohen by singing his songs: Nick Cave, U2 and Bono, Kate and Anna McGarrigle, Rufus Wainwright, Martha Wainwright, Anthony et al. Added to their performances are footage from many periods of Mr. Cohen's life, interviews with him and a song or two sung by him as well. We thus have this documentary that will delight Mr. Cohen's fans.  At 72, Mr. Cohen may have lost a lot of his voice-- he opines that he never could carry a tune-- but he has lost none of his brilliant self-deprecating humor.",1
dvd,18 of 21,5.0,Excellent for beginners/intermmediates,"If you can get through David's boot camp video with moderate effort, this video may be a bit too easy for you.  That said, this is an excellent workout for a beginning or intermmediate exerciser.  David does a great job of breaking the exercises down and offering comments to help you maintain good form.  He is very encouraging throughout.  The workout progresses from easy to more difficult and can be made tougher by increasing the amount of weight used (two dumbbells needed).  There are a few innovative moves thrown in as well.  ",1
dvd,7 of 7,1.0,It is IMPORTANT that you get the ORIGINAL on VHS,"I love love love this movie, but you have to make sure you get the VHS version (where the VHS cover is the cast riding in the car.) Lucky for me, this is the one I own. By mistake, I purchased the ""wrong"" version for a friend and we sat down to watch it together. The music in the DVD version is TERRIBLE compared to the original (don't even get me started on the c.d. soundtrack.) Whoever made the blunder of re-doing this for DVD re-release needs to be fired",0
dvd,2 of 3,5.0,catch a rising star!!!,"You should see this because it has an eary appearance by America (yes, peo-ple, that is HER real name) Ferarra!!!  WHo, you ask?? Oh (casually) only the star of UGLY BETTY.   (looks up, says ala Pulp Fiction) ""Oh, do I have your attention now????  Also in this movie is Roary from GG (gilmore Girls for the ignorant).  The only thing I didnt like was the blonde who had sex with the older man, not only was it innapropriate, but also illegal!!!!  WSo, parents be aware of this if you're daughter's want to watch this movie.  It has sexual content!!!!  Especially if they are under age!  Now, peo-ple, I am a male and also over 18 so i can watch what I want, but I'm just saying that for young girls they shouldn't watch this one!!!  But we ALL can watch Ugly Betty!!!!",1
dvd,2 of 12,2.0,lacking alot of video direction,"seems like this video could be useful, but the trainer is terrible at working the camera and makes you feel uncomfortable watching it, yet alone trying to work out to it....some of the moves were cool, but all in all i will trade this in for something else",0
dvd,4 of 4,5.0,Seven Brides for Seven Brothers - True Entertainment,"This 1954 musical release is just too good/too fun to pass up. Adam (Howard Keel - oh my god, what a voice) needs a wife and zeros in on Milly (Jane Powell) to drag back to his Oregon Territory farm and six unruly brothers. The tiny beauty has a backbone and rises to the challenge. Milly makes believers out of them. The brothers decide they want wives of their own and kidnap more cuties from town. Whoops, they forgot to drag the preacher along too and the pass gets snowed-in for winter.",1
dvd,5 of 6,5.0,Laugh until your sides ache,Another reviewer has said that 5 stars are not enough for this film.  I'll second that opinion.  ,1
dvd,,5.0,Good to the last drop,"On December 14, 1944, as American troops under General Douglas MacArthur slowly advanced toward the island of Luzon, Japanese guards at the Puerto Princesa Prison Camp on Palawan committed a terrible act. Herding their Allied war prisoners into trenches, they soaked the men with fuel and burned them alive.",1
