product_type,helpful,rating,title,review_text,sentiment
electronics,,5.0,iPod Shuffle,"Gave as a gift. Excellent value. Tune capacity more than sufficient, easy to use and sound quality is right up there. Must get one for myself",1
electronics,1 of 3,5.0,Monster Cable S-Video MVS3-1M,"Noel Lee's Monster Cable products Inc., come up with the goods here! A cable of stunning, high resolution that snaps the picture into such clarity that you'll think you're watching scenes through a glass window and not through a television/monitor, a bold claim indeed, BUT, quite true never-the-less. I was totally unprepared for such a dramatic change for the better. This cable brings to the viewer ALL the picture, and, yes, that does mean ""Warts and all""so, be prepared to see the smallest of detail, like strings and wire that enabled special effects crews to do their work ""Un-seen"". Who really needs HDTV when cables like Monster's MVS3-1M are this good and can bring a vastly superior standard to an existing television/monitor for only a minute fraction of the cost. Thanks Noel, well done",1
electronics,1 of 4,1.0,for small size buy IN THE EAR CANAL type earphone,"my this earbud headphone is  poor in bass response comapared to my sony mdr g-54lp(beware mdr-g54lp and mdr g54lp is two different models there is difference of - sign)  actually in experts view this type small earbuds use to give poor sound this is true with any  brand and model so never buy earbud type small headphone if you want small headphone buy IN THE EAR CANAL  type headphone  in experts view this type in ear earphone use to give good crystal clear sound example sony mdr ex 71 / 81, shure e2c etc. if bigger headphone is ok than buy mdr-g54lp ",0
electronics,1 of 1,2.0,Need a bit more longevity,"I originally purchased the unit during the winter because of a sale, but I didn't install it until the beginning of July for our cross country trip from Oregon to Wash. DC. During the trip, there was quite a bit of interuption from hillsides and tall trees in the Pacific Northwest. I kind of wondered how well the reception would work in the city. Once I got out of the NW, I had no problems picking up a signal unless I was in a long tunnel or deep valley. ",0
electronics,4 of 20,5.0,iPod uses 30 GB hard drive; 2gb memory stick is flash memory,"2gb of flash memory will not be destroyed at high altitude or dropped short of shattering the memory stick.  A 30gb hard drive as in the iPod 30g (that my son has) is subject to air pressure, shock and temperature domain that a flash memory device will not be subject to.  Because the hard drive spins to lift the heads above the disk, moisture from condensation will cause the head to crash if, brought in from a cold car and turned on.  I do not know about the iPod but some larger devices have dew point detector that will not spin up unless the air in the device is at safe temp.",1
electronics,5 of 5,5.0,Thanks for the memories,"I am a camcorder buff. Ever since my children were born, I have ",1
electronics,1 of 1,2.0,be careful of this one,"A friend gave me this card for free, when I travled to Arizona. I use this card in my Dell X51V.",0
electronics,5 of 7,1.0,Its a piece of junk,This player is a piece of junk.,0
electronics,17 of 19,2.0,"Good drive when it works, but warranty support is AWFUL.","I am on my third drive now, thanks to the first two breaking. Sony sent me the 720UL as a replacement for my 710UL, but it's the same drive with the exception of some faster burn times and the 720UL doesn't support MAC OS.",0
electronics,1 of 1,1.0,Terrible Purchase,"I assumed all tape adapters were comparable.  This one worked fine for 1 week.  Then it sporadically ejected itself from the tap deck.  A few days later it broke completely and is now jammed in my tape deck.  The tape deck on my car stereo is now broken as is the Macally Podtape.  I would buy another a different brand of adapter, but I no longer have a tape deck that works in my car.  My worst purchase on Amazon to date. ",0
electronics,7 of 7,5.0,Hp Photo paper / glossy,"This paper works excellent in the hp series printers. I have tryed many other makes of Photo paper and they just don't cut it. Some other makes don't dry in a timely manner, others have a dull finish them, some have a red tone. This HP Photo paper allows you to print store developed quality photos from your hp printer. You get what you pay for... This product is worth the money....",1
electronics,,1.0,It arrived DOA,I had high hopes for this headset.  I found that I could not hear anything when I attached it to my Treo 650.  The Treo uses a standard plug.  I verified that my Treo is working by attaching a stereo headset,0
electronics,4 of 7,1.0,Technical Details Misleading,"It states in the Technical Details that you can get 450 pictures from this cartridge. This is not true.  After much discussion with HP, they finally admitted that it's only rated for 150 4 x 6 pictures.  My experience is that you actually get a little under 100 pictures from it.  If you're buying this cartridge, you've probably already bought the printer, but you should know before you buy the printer that you're going to go through a lot of expensive ink",0
electronics,1 of 9,1.0,Confusing description of item,I wish the description had beem better. Somethimg like THIS PHONE NEEDS ANOTHER UNIT TO WORK! People who have never seen an expansion phone can be missled like I was. Returned item,0
electronics,3 of 3,5.0,You cannot beat a Belkin Cable,"Great quality, excellent construction and strong RJ45 plugs.  I have worked with a decent share of Cat5 and I have never had to cut  and terminate a Belkin cable due to regular wear and tear",1
electronics,0 of 2,1.0,Worked for only 3 months,I bought one of these.  It worked OK about three months and then just quit.  I do not recommend for anyone else,0
electronics,1 of 2,4.0,It will do.,"If you are like me and dont really care about the ""best"" sound quality you can possibly have, and don't mind the tiny bit of static (keep in mind I live in a city) then this is for you.  Its simple, it works, and Im glad that I bought it, and that it didnt break the bank. I like it",1
electronics,4 of 4,1.0,"Undependable, noisy drive, poor support",This drive suffers from repeated Delayed Write File errors.  Ultimately it means you WILL lose all the data on it.,0
electronics,1 of 7,5.0,A SanDisk Fan,I have always been very pleased with the SanDisk products. I would highly recommend them,1
electronics,,5.0,Good for backing up digital pics,"I have no complaints about this flash drive.  It does what it should, is easy to use, has enough storage to backup all my digital pics from my hard drive (so far!), and is not expensive.",1
electronics,5 of 5,2.0,"Don't stomp your feet, sneeze, or slam the door.","We have 50+ of these cards at work and I have 4 at home.  I have never seen a more ""fragile"" PCI card.  If you slam a door or stomp your feet near the PC, this card may very well cease to function on the next reboot.  God forbid you attempt to move the tower.  Every other day, someone has a malfunctioning card which needs to be jiggled, removed and reinserted, or otherwise screwed with.",0
electronics,9 of 17,2.0,Little to offer over the GPS 12,"I really love my Garim GPS 12. It is easy to use and move between screens and features. The Summit is not as easy to use. It is not as convenient to identify way points, does not work with mapping software and its display is to simple. It was not a step up but sideways. I use it in conjunction with my GPS 12 mostly just to keep the track log",0
electronics,,1.0,KODAK CARD READER,I got this from JnR . This unit powers up but the computer fails to detect it. I tried this on multiple computers. MAy be this was just a lemon. I will exchange it to a better brand,0
electronics,3 of 4,5.0,Great Product,There isn't too much to write about this except is delivers as stated.  Great product for the price,1
electronics,9 of 26,1.0,Worst Customer Service Ever," Cowon aka iAudio have the worst customer service of any other major company I dealt with. No phone support, they have an 800 number but when you call it they direct you to their website. Their website support gives you the option to submit a ticket or Live Chat. I waited over an hour on their Live Chat before I get a message saying that Live Chat is not available at this time. I submitted a ticket & guess how long before I heard a response. & the response was ""ship the item back for a refund"". I also tried to download the latest firmware and the link was broken. I heard a lot about how bad their customer service was, but when I tried it myself it was even worse",0
electronics,,1.0,"Wanted to like it, but...","When I first started using this, I loved it.  It worked fine in my car cassette deck and had decent sound.  In fact, I bought a second one for my wife.  Then, after about two weeks, it stopped working.  It would no longer play in my cassette deck, which ejected it as soon as I put it in every time.  I tried contacting Coby's support on the Web, but they were unresponsive.  Luckily, Amazon took it back for a refund.  Note that they no longer sell these directly.  Bet they had too many returns..",0
electronics,8 of 12,1.0,"Poor Quality and ""Zero Customer Service""","Does the unit work??,...Well yes to a degree. It takes 6 holes to lock on to the satellites and then does a fair job of giving distances. The display is poor and though they say ""up to 40 objects per hole"" there is normally 2-4 objects per hole. All this depends upon the Skycaddie course recorder. The user (you) can not modify the course or add any objects that the  course recorder didn't think was important.",0
electronics,4 of 4,1.0,Headphone jack becomes loose,"I too bought one and had the headphone jack become loose.  I bought another thinking I had a faulty one, but now I'm having the same issue with this one.  The loose jack causes the reception to go in and out...and finally just out completely.  I agreed with the previous opinions on this fatal flaw",0
electronics,,5.0,Trust the description.,"(Despite some of the negative reviews of this item, it continues to perform well with my regular-sized iPod.  In fact, it has more volume, depth, and presence than three other portable speakers--each costing 50 to 75% more--to which I've compared it.  The only downside is that the item is no longer sold postage-free from Amazon, diminishing its ""bargain"" appeal somewhat.)",1
electronics,4 of 4,5.0,Better than Logitechs higher priced offering,"I'm very pleased with this camera.  I updated it with the new drivers and software on the Creative site (from January 2006) immediately and I have not had any of the problems others mention.  The image quality is excellent with good lighting and the camera is fast since it is a true USB 2.0 camera. It will work with USB 1, but be sure you use USB 2.0 for better quality.",1
electronics,,1.0,This is a substandard product.  Pass on it.,"I bought this and found that if you like to burn your own CD's to play in it, it has a problem reading the tracks.  It sometimes spins up and doesn't play, and it always has a very audible noise on spin up and track find.  I usually wake to that sound before the music starts.  I AM NOT A LIGHT SLEEPER.  This is my second one, and I've basically been using it for the radio wake function for the last few months.  Do yourself a favor and find a different product",0
electronics,0 of 1,1.0,This is a piece of [...],"The Memorex U3 TravelDrive is simply a piece of crap. I bought it for easy data transfer when on travel, but it seldom works in any computer. The logo comes up when I plug it in and it simply hangs there. It's utterly worthless",0
electronics,4 of 4,5.0,Motorola V3 USB Cable with 4.0 Phonetools Cd,"Excellent service, five days is all I had to wait and saved a lot of money. Couldn't be happier.",1
electronics,1 of 4,4.0,Makes using Skype that much easier,"Although I could go on and on about how Skype has changed my life forever, I will try to address the issue at hand, and that is the Polycom Communicator.  Basically I love the concept of the Polycom Communicator!  When I first started using Skype I used a USB headset that works great.  The problem is that it is a serious PITA to put the thing on when someone calls because I have to either a. Try to untangle the cord before accepting the skype connection, or b. answer the skype connection then try to untangle the cord.  If I chose option a. envariably I would miss half the calls, if I chose option b. everyone would always comment that I sounded so desheveled when I tried to answer the call.  Well, now with the new Polycom communicator all I have to do is answer the call.",1
electronics,1 of 1,5.0,Works Fine,I have used this 128 MB XD Memory card and it works fine.  The pictures are good.  I have had no problems.  I now have this memory card and the standard 16 MB card that came with my camera.  Good deal.,1
electronics,10 of 10,1.0,Awful Camera,"I purchased this camera for my daughter for Christmas. It was small,compact, and fairly inexpesive, perfect for a preteen. First, it took forever to charge (the instructions indicate that it takes four hours). After waiting for hours, my daughter attempted to take pictures, but the camera would not work. The manual shows several different symbols that you should see in the LCD display, but none of these symbols appeared on this camera. I am returning the camera immediately and I would not advise anyone to purchase one.",0
electronics,,5.0,Great value for money,I am glad I bought this backpack. It exceeded all my expectations. I strongly recommend this one,1
electronics,2 of 2,5.0,Great Value For Great Product!,"SanDisk has done it again.  They never seem to let me down with their products.  I was in the market for another memory chip since I kept filling up my smaller 128 MB chip.  The price was the deciding factor for me, as being a college student the financial situation was tight.  But this product was perfect, right price, excellecnt storage space, good name.  Get this product if you need more space for your digital camera",1
electronics,1 of 2,1.0,Not worth the money,"I returned this product after a week - it was difficult to manage, the screen way too small to read (and I have 20/10 vision!) and just a very disappointing product overall.  Do not waste your money.  I ended up buying a Samsung and I couldn't be more happy",0
electronics,,5.0,Dependable,"Panasonic makes good quality products and this is no exception.  Easy to use, very compact, no interference with cordless usage",1
electronics,2 of 3,5.0,Nice!! This is sweet!,"The Fang is amazing!!!!! I just got it,theres nothing like it. The keyz are in the perfect spot to kill all your fellow gamers. all you need is the fang and a mouse and your good to go. you have to get this if you want to stand a chance in FPS games.",1
electronics,29 of 31,5.0,Absolutely Thrilled!,We purchased the YSP-1 in August as a companion to our Hitachi Ultravision wall-mounted television.  What a fabulous piece of audio equipment!,1
electronics,8 of 8,5.0,This is a good product - good for Creative,"Excellent sound, much much much........ better that the one that comes with any players, Zens or ipod.",1
electronics,2 of 3,5.0,Great Headset for me,"This is a great headset for my use.  It is very clear.  I use it for work, and I only make use it periodically throughout the day, making about 10 calls daily so I don't wear it all the time",1
electronics,0 of 2,5.0,Great Drive,"I am extremely happy with this purchase and will most likely purchase another one of these, soon",1
electronics,4 of 5,2.0,Very large size for travel and mediocre sound,"I have several pairs of portable speakers for my laptop but forgot to bring them on a recent trip and bought these based on the glowing reviews posted here. However, when I received the speakers I found that they are much larger in size and much lower in both quality of build and quality of sound than for example the Creative speakers. They have a huge and unstable footprint when opened (about 9 inches long and one inch deep) and are not particularly compact when folded either. The sound is not rich and they eat batteries amazingly fast, then begin to buzz. I do not recommend these speakers",0
electronics,10 of 12,4.0,Absolutely worth it,"Printers have gotten inexpensive.  Let's face it; the game is, cheap printers and then the consumer buys cartridge after cartridge of ink refills.  I'm fine with that.",1
electronics,8 of 18,1.0,Way overpriced,"If you got a crappy brand TV like the Samsung the East Meadow guy got, you might need a super-expensive cable like this to make the image quality acceptable, but if you have a namebrand TV like Sony or Sharp or Philips or Toshiba or Panasonic, a $15 HDMI-DVI cable totally suffices.  This Monster cable is no better than the $15 guy (also available on Amazon, just search for ""hdmi dvi cable"").  Don't waste your money",0
electronics,2 of 3,2.0,Does not work in Presentation View.,"Yeah, they claim this thing works with MS Powerpoint. But what they do not tell you is that it only works with PART of Powerpoint. It only works in Slide Mode. It does NOT work in Presentation View mode. Of course, most of my presentations are run in Presentation View mode.",0
electronics,10 of 14,1.0,Scroll pad doesn't work,"It looks sexy, but it just doesn't work. The scroll pad is so finicky I wanted to throw it out the window after the first hour. About half the time it moves the cursor when you want to scroll, or it scrolls when you want to move the cursor. The other half the time, it does nothing no matter what part of the pad you touch or how hard or lightly you press. Also beware that if you return this just because you're not satisfied with how it works, Amazon will charge you for both outgoing and return postage! (I've giving it one star out of pity, and because it does look sharp.",0
electronics,2 of 3,4.0,"Convient, bring extra batteries.","This works well, allows you to view imported photos, but it is a slow proccess best left for the hotel room. Just plan on taking plenty of batteries and the charger for your ipod.",1
electronics,1 of 6,5.0,Does what's expected,A device like this either works or it doesn't.  This one happens to work,1
electronics,3 of 5,2.0,Smells Terrible!,This would be a GREAT product is the chemical smell was not so bad and last so long.  It has a horrible smell that just will not go away.  I saw others mention the same issue but thought I would give it a try.  It smells.,0
electronics,,1.0,Problems at radom,This LEXAR brand has had issues with it's Memory Cards.  I lost lots of pictures from a vacation to Disney World and a Convention. Their site had SOFTWARE that was to help recover some of those lost images!!  I have never had Flash memory trouble until LEXAR!  I now only buy SCANDISK items. Samsung invented this tecnology and SD is their product. The Store I bought the LEXAR chip was in a hurry to give me another chip I could trust. He gave me the higher costing SD chip. I wasn't the first to have issues from buying it in his store. He took a $50.00 loss to make me happy. People take lots of photos now that we went Digital. Imagine looking for some pictures you know you took and they are not there!  Most think they messed up. WIth this chip you will have that happen so pay very close attention. Most of what is lost can not be recovered. Pay the extra money for SCANDISK.,0
electronics,,5.0,Wicked easy to set up!,This was by far the easiest computer peripheral I have ever setup! Works flawlessly with my Netgear wireless router,1
electronics,6 of 9,1.0,These are horrible.....,These were expensive.....,0
electronics,3 of 3,4.0,Does its job well,"I've had this for at least 8 months now. We've used it with xD, sD, Memory Stick Pro, Pro Duo(with the adapter) and a few misc. cards that friends' cameras may be using.",1
electronics,,1.0,Eight What&amp;gt;,Wouldn't it be nice to know what eight types of media the device will handle,0
electronics,6 of 6,1.0,This was a mistake.,This set lost color and picture quality over the few months that I owned it and then it just stopped working.  I'm going to buy something else and so should you,0
electronics,7 of 14,2.0,Not Bose quality,"Sorry, the speakers don't attach well, and the quality of these stands is not what I'm used to with a Bose system",0
electronics,0 of 1,5.0,"Great mouse, Great Price","I bought this mouse originally as a replacement for a $9.99 mouse, and I'll never turn back. THIS MOUSE IS OUTSTANDING FOR GAMING. It's pretty damned accurate, and it easily fits in my hand. Good price, too",1
electronics,2 of 2,5.0,This was just what I wanted,"Before I bought this device, I was trying to enjoy the ""Hearts of Space"" website, ""This American Life"" and other NPR shows available for online streaming.  Only problem was, I didn't like being shackled to my computer in order to hear them.   I did some research on the internet, read a lot of reviews and ultimately decided on the Logitech Wireless Music System.  I would like to echo all the positive comments recorded here.",1
electronics,11 of 11,1.0,"Poor setup, terrible support, good range","I purchased 3 of these APs with the expectation to replace 3 Cisco ""b"" APs and drop in. The setup used Radius for authentication which is claimed to be supported in both the online info and docs. After config (the web UI constantly has problems with cookies and forced you to re-login) the system would work. One quark was the IP address field for the radius server wouldn't accept more than one character in the forms. Up and running. However, upon reboot, the WG302 loses it Radius info and then cannot authenticate a client again. SHOWSTOPPER. After logging this with Netgear support - their response is this is an unsupported config and requires premium support. While this would be fine if it was a config issue, it's not ok given they claim support for these features and this was a required feature for purchase. They give no further support now.",0
electronics,12 of 12,1.0,Charger stopped charging,"I was impressed with the charger for about 1 month---than it stopped charging the NiMh batteries it came with.  I took it back to Best Buy only to find that ALL of the Rapid Chargers on thier shelf did not work either.  A sales person and I tested them all, hoping I would be able to exchange my broken one with one that worked.",0
electronics,3 of 4,1.0,Doesn't work,"I had reservations when buying - according to online reviews many of these devices seem to be defective (the Belkin as well).  I purchased anyway and my fears were confirmed.  LEDs do not light, does not transmit on any frequency.  Manufacturer representative (from India) confirmed that it is defective.  Return will be time consuming and frustrating, but $50 is enough to make me endure even more pain.  Don't buy this item",0
electronics,2 of 2,4.0,Good quality phones,"Great sound quality; great signal quality.  I can hear everyone well, and the people on the other end of the call can also hear me well.  The main charging station is about 40 feet away at the opposite end of the house from my farthest charger, with a couple walls in between, and I have no problems with signal.",1
electronics,3 of 3,1.0,Do not buy this,There are too many files you must hunt for online that are not on the cd.  If you can read Chinese you may fare better than reading the English instructions for the software.  I'm returning mine and will try something a little more expensive but from a company with better quality control,0
electronics,0 of 2,2.0,didn't work for me,"I got 0~1 bars on my wifi detector and hoped that this would help.  But it didn't get any better.  You'll have to get some decent signal beforehand in order to get this antenna to make things better for you, I suppose.",0
electronics,,5.0,"Nice product, does the job nicely . . .","definitely recommend this memory card, download time is great . . ",1
electronics,4 of 4,5.0,Affordable and effective,"Cheaper than thick CD cases and less prone to breakage, these ""slim"" cases by Memorex protect your CDs. Most buyers will get them  for use in CD or DVD burning, and these are an affordable choice from a quality company for that purpose.",1
electronics,5 of 7,4.0,Works OK,"Couldn't get any SW stations, but AM and FM worked great and the hand crank charged up the cell phone, after a lot of cranking",1
electronics,5 of 6,2.0,Decent but there has to be a better solution somewhere out there!,"I recently received an iPOD Photo and after loading in tons of CD's I said  . . . hey why not buy an all in 1 adapter for my car.  My transpod arrived but I had difficulty inserting the adapter into my car's charger.  After working that out and using it everyday for a week, it stopped working.  I realized that the fuse had blown.  It's small and relatively compact unlike the Griffin RoadTrip, but it's a whole lot of drama for the price.  ",0
electronics,,4.0,Maybe other reviewers were talking about another phone.,"We recently purchased 4 of these phones and all of them work fine. The CID works perfectly for both lines. The interface/menu takes a few minutes to learn and get used to but I wouldn't call it ""non-intuitive"".",1
electronics,23 of 23,4.0,"Best of the bunch, and pretty good anyway",The 6500B was the last one I tried of three.  I've had cordless Panasonic phones break too often in the past so was reluctant to buy one again.  But the other choices had major drawbacks.  I really needed a two-line phone that wasn't 2.4Ghz.,1
electronics,0 of 1,1.0,Look for something else,"The microtrack will not hold a charge by itself or even operate very long when hooked up to an external  usb battery pack. It just drains away under charge. The concept for  this  a pretty good , but the implementation woefully lacking almost to the point where I may not reliably recommend to others.",0
electronics,,4.0,Work Great for its price,I bought this from amazon for $15 and it works great with my car audio.,1
electronics,1 of 2,4.0,Fits my fat head...,I stretched them till they fit comfortably on my wide head. They sound great to my ear and I use them alot,1
electronics,,1.0,Not What I Thought I Was Purchasing,"I searched Amazon.com for a multi-region DVD player so I could view DVDs that I have purchased overseas.  This DVD player came up.  There are no instructions within the packaging that state how to watch Non-region 1 DVDs.  I called the manufacturer and they told me how to ""rigg"" it to play region 2 DVDs.  Also, the remote control did not work from the very beginning and the manufacturer said I would need to pay money to replace it.  They also let me know that the DVD player will not work without the remote control (not compatible with universal remotes).  This is not a good product",0
electronics,2 of 2,5.0,Very good,"Delivered on time, no problems setting it up (just followed the instructions to format it because I didn't want the default format it comes with, which is less safe). It's been running fine ever since I bought it. I can't comment on the speed of access because, since I leave it backing up over night, I don't really care. It's all done in the morning anyway, so I don't really need anything faster",1
electronics,1 of 2,5.0,WOW!!!!!!!!,"Wow, who would've thought that you could get such amazing products, at affordable prices.  The staff's friendly and responds quickly to any questions that you may have.  This is one amazing phone system (Uniden TCX905), I forgot that it's a cordless. ",1
electronics,3 of 3,5.0,Worth The money,"I wanted to thank amazon for their quick response to my first order not arriving. within a week they sent me another. I have been using it everyday, and have not gotton lost. I install wood flooring in NJ PA NY, works like a charm. I use it with my palm treo 700P.",1
electronics,2 of 2,1.0,multiple problems,"This charger is flimsy. 1) As other mention, the ""retractable"" unit quickly became tangled, and without significant attention every single time (not feasible while driving), doesn't retract. 2) The plastic covering the wire at the base of the jack pulled loose, exposing the wires. 3) After a few months of very gentle use, the white plastic cover of the jack cracked and fell off. As a result, I'm back in the market for a charger, just months after buying this one",0
electronics,6 of 9,1.0,Six months and no Thinkpad tip? Completely unsatisfactory!,"I bought one of these a few months ago. It worked perfectly with my old Thinkpad, but not long thereafter I got a Thinkpad T60, thinking, ""Hey, universal means universal, of course it will work"". But no: SIX MONTHS after the T60 was introduced, Kensington STILL hasn't gotten their act together to produce a ""SmartTip"" for it. They haven't even added Lenovo to the list of manufacturers on their web site! All Customer Service can say is that they don't have one, they don't know when or if they ever will, and they suggest that I check back on the website someday if I still hold out any hope. So, I have a $100 brick on my hands. Very disappointing, Kensington.",0
electronics,2 of 2,5.0,wonderful phone,"I have always had uniden cordless telephone and have always liked them.  I had purchased this one to replace my 2.4ghz uniden cordless telephone which would interfere with my wireless modem on my computer.  This one doesn't.  I also like the feature of the intercom feature.  My daughter has one of the handsets downstairs in her room and if she isn't on the phone, I can contact her to talk to her.  ",1
electronics,2 of 2,5.0,Simple Review...,"I just use the keyboard like a business user. I don't use the media stuff. I really like the tactile feel of the keyboard and how it works. I like that it's not huge and doesn't have all those extra ridiculous buttons that I never use. The rechargeable mouse is handy as well. Prior to this, I had two Microsoft wireless combos in a row, and in both cases the mouse gradually began flaking out on me. I don't know if it's because it's Logitech or it's bluetooth, but the keyboard/mouse are as responsive as were they wired (after they ""wake up"").",1
electronics,8 of 8,1.0,waste of money - ,"the case looks nice, but not practical. Everytime you need to change the volume or track you have to pull your ipod out.  My ipod had scratch marks on it the first week.  Unfortunately, all the picture you see of this case is from the side view, so you cannot see that there is no opening for the wheel and the display.  I recommend iskin product. ",0
electronics,1 of 1,5.0,Excellent,"I've had it for over a month now and it works as well as I expected it to work. I was expecting random quirks here and there as I continued using it, but none whatsoever",1
electronics,,5.0,Works like a champ..setup in 5 minutes,"After I read some folk's horror stories, I was really reluctant to purchase this device. Well, it took me only 5 minutes to configure the DWL-G710, and another 10 minutes to find the best place for it in the house. It was really simple and it worked well with our Comcast/Netgear wireless cable modem.",1
electronics,4 of 5,4.0,Easy and Affordable!,I wasnt sure how these Iron-Ons would work since one of the ratings on them was negative. But I just did a practice iron-on on my daughters shirts. It was so easy and they peeled off very well. My girls love their shirts with their own pictures on them. These are a great buy and worth their money,1
electronics,3 of 5,1.0,Lock changes combination by itself - Do not buy,I have been using this lock for a few months without changing the combination. Suddenly I could no longer open it as it appears that the lock has changed its combination by itself. ,0
electronics,0 of 1,2.0,Just Average,"I received the camera and was not happy when I found a cheap mic that was attached to the cord of an ear peace instead of the the superior sound mic advertised in the ad.  I called Amazon, they had no appolgies and said the most they could do was refund my money.",0
electronics,6 of 13,5.0,Good for Canon a95,"Fantastic, take all the videos and pictures you want with the best quality",1
electronics,,5.0,Perfect. Inexpensive.,"Works great in my Cingular 8125 phone. I can't believe how inexpensive these have become! More space than I'll likely every need, and no speed issues (noting that the 8125 is no speed demon itself; I can't attest to this product's performance in something that's inherently faster)",1
electronics,15 of 16,5.0,A perfect addition to my mobile aresenal...,"The reader is fast.  Example: I took 56-2MP images from my camera recently.  I plugged this reader into my G4, plugged in the card, the card mounted, I dragged the images to my Pictures folder, and they copied immediately.  No waiting.  I was amazed, because with my [MIA] USB reader, it could take a while to transfer that many images, over a minute.  A copy dialog didn't even pop up, because it transferred so fast.  It doesn't hurt that it's a cutie too.  5 stars",1
electronics,1 of 1,5.0,Simply the best trackball,"I haven't written any reviews for Amazon before, but when prompted for my feedback on this trackball, I had to respond.  I've been using one of these or its predecessors since the early 90's when Kensington first came out with the ""Turbo Mouse"".  It was great then, and now it's better.  This is as solid, smooth, and precise of an input device as you can get.  I don't understand those others with buttons on the side that when you press them the trackball slides across your desk.  This baby stays right where you put it because your button presses go straight down.  You can use it with just the tips of your fingers or your whole hand -- your choice.  The optical version is far superior to the old mechanical ones that needed frequent cleaning to stay in tip top performance.  The only drawback is the $100 retail price, but frankly it's worth that.  It's a no brainer at $80 which is what I paid through Amazon to Tiger Direct.  If you need (or want) a high performance trackball that you'll be able to use with many computers to come, get this one",1
electronics,1 of 1,4.0,Comfort for the keyboard,"I type medical reports for a living, up to 10 hours a day and 7 days a week. Without the wrist rest, my wrists would not be able to hold up. The wrist rest is the perfect size. It stays in place on the desk. The gel continues to be supportive, even after a year of working on it. The only reason I did not give it 5 stars is because of the back of the wrist rest that lays on the desk has a horrible smell. I can't smell it while typing, only when I pick it up for cleaning. I wish there was the option for half stars - I'd give this 4-1/2 stars",1
electronics,13 of 15,4.0,Newer Model Region-Free Code!!,I bought my player Sep 2006 and the other region-free code did not work.  It is actually a DVD-224M (see manual) though it says DVD-224 on the player.  Here is how to do it:,1
electronics,,5.0,Amazing clarity and bass,Soundwise the Klipsch Promedia Ultra 5.1s were everything that they were supposed to be.  The bass is very powerful and can even be overpowering if not adjusted.  The sound is crystal clear and with a decent sound card all of the settings can be tweaked until perfection.  Setup was a breeze and no instructions are needed although they are provided just in case.,1
electronics,0 of 10,1.0,worthless,These sound awful. I'm embarrassed to admit I spent 140.00 on these. The earphones from my 1989 sony walkman are far superior. If you like your music to sound as if it came from the bottom of a well then these are for you.,0
electronics,,2.0,Setup difficult,The modem works well but was very hard to set up.  Much harder than an Apple Airport that I had setup previousl,0
electronics,2 of 4,1.0,Sub Woofer Problems,"After only a couple of months of light use, the sub woofer started making loud thumping sounds and the system stoped working.  As soon as power is connected to the sub woofer, the loud thumping starts.  I exchanged the system and the second set had the same problem after 6 weeks!!  A total piece of junk",0
electronics,,2.0,Okay at first.....,"I got this MP3 at a Black Friday sale and I was absolutly thrilled with it...until the end broke off. The end where the battery was broke off one day and wouldn't stay on. I now have to hold it in place with rubber bands. Now, the player will constantly shut off whenever it moves the slightest bit. The radio, however(before it broke)was great, the organization of the files was good and the mic worked okay if you talked straight into it. Overall, this was okay for the money I paid for it, but I wouldn't recommend this to anyone",0
electronics,,5.0,Grips like a spider!,A great solution to theft prevention for this GPS. The legs fold up to make a compact unit that easily fits into the glove box.,1
electronics,1 of 1,5.0,patience and then this thing rocks!,"Like most other reviews, I will agree and say it make take a try or two to get the right feel and the right fittings.  What helped me is when I looped the wire around my ear and put the earphone in.  Now it is crystal clear sound and a perfect fit.  Movies are amazing!  My music collection never sounded so good.  If you want to get away from it all for awhile, slip these babies in your ears and chill",1
electronics,8 of 8,1.0,worked for 30 days - microphone broke,"I had one that worked for a year that came with the original phone. Then, I just ordered this one from Amazon and it worked for 30 days. Like other reviews you see here, people started not being able to hear me, but I could hear them. So the microphone broke. But, I called Uniden tech support and they recommended I replace the battery on the phone for $37. So, I just ordered a new phone and tested the headset -- sure enough it wasn't the phone -- it was the headset. A costly mistake. I would not buy this headset again. Also, Amazon has a 30 day return policy, so if it breaks, make sure you return it within that 30 days or you are stuck with it",0
electronics,22 of 24,1.0,Does not work with a Nikon Coolpix 4300,"It would be really great if Amazon and other resellers did a better job outlining which accessories were compatible with which products.  This is stated as a CF Type I card yet this does not work with a Nikon Coolpix 4300--another, more expensive Kingston card, must be used",0
electronics,2 of 2,1.0,Stay Away from Vonage,"I bought vonage service thinking that finally there is a company which will let me control everything from their web portal, and provide features that traditional phone companies do not. Good thing I kept my number with traditional phone company and got a second line with Vonage.",0
electronics,3 of 3,1.0,Unreliable - voice unit keeps breaking,"My company supplies these cordless headsets to its employees so I have alot of experience using headsets.  This is the latest upgrade and it is the worst unit I have ever used.  It works great for about 3 or 4 months on average.  After that, the voice unit stops working.  I can hear others speaking to me but no one can hear me.  I have gone through 4 of these units in 13 months and the longest lived unit lasted &lt; 5 months.  One broke after &lt; 2 months.  Other colleagues have complained about the same thing happening with their units.  After the experiences I have had with this piece of junk, I would never buy anything from Plantronics with my own money.  Avoid this rubbish",0
electronics,3 of 3,5.0,Great card,"I bought one of these to replace the standard 32MB card that came with my camera. Wow, now I can store a ton of pictures. The price on the EP Memory cards are awesome too",1
