product_type,helpful,rating,title,review_text
electronics,,4.0,Not too bad,"Item works great, however the software has a few glitches and Motorola doesn't have much support for the product. When it's working okay, it does some fantastic things with your cell. Now create ringtones from your own cropped MP3's and wallpapers with your own JPG images for your phone and transfer them easily"
electronics,2 of 4,5.0,just fine,"This is my first memory stick and it works as advertised. I just pluged it into the slot, followed the directions and it worked just fine"
electronics,0 of 2,1.0,Piece of junk. Doesn't connect.,"I have a brand new HP laptop and thought I'd use it's bluetooth capability to interface to a  mouse. This mouse only connects half the time, and then often disconnects after only a little use. When it was working, I found it hard to adjust the speed to feel comfortable. It's going right in the trash."
electronics,4 of 4,5.0,Compatible with Sandisk pro duo,I purchased my adaptor directly from Sony's website (no tax + free S/H) for $9.99.  I was a little hesitant at first because I had a 1 GB sandisk pro duo card and I wasn't sure how it would work out.  But fortunately the Sandisk card + Sony adaptor work just great!  With this adaptor I can easily switch between a PSP and my digital camera
electronics,1 of 1,5.0,Headphones,Great sound. Great product. Easy to transport. Great upgrade with our portable DVD player
electronics,2 of 2,4.0,"So far, Mostly Good","I've had this drive for a couple of months now.  I basically use it as a backup for my 2 internal HDDs. The drive has been great with one exception. I have to plug the drive into one of the USB ports on the front of my computer.  I don't know what the difference is between the USB ports in the rear and the  front, I assume they're on a different USB Controller, but when I plug it into one of the rear ports, the drive shows up as dead/not working. Just be aware that if you have only one controller and it's the same as mine, the drive could seem to be DOA."
electronics,7 of 7,4.0,To anyone who is annoyed by the lame U3 additions,"There is a quick and easy way to turn your disk back to a simple mountable drive. For Mac users, it will eliminate the additional folders and the annoying ""Untitled"" CD image popping every time you connect; For the PC users, it will eliminate the whole applications suite and control panel loading when connecting."
electronics,4 of 4,5.0,Great remote with a great price tag!,"After doing a lot of research, and finally reading slick045's and Justin's review below (the icing on the cake), I decided to go with the 550.  I was looking for a simple, cool looking, rectangular remote that could control all of my devices (without breaking the bank).  Within an hour, I had the remote working exactly how I wanted (actually, in 10 minutes I had the first iteration of it going).  I was suprised that it even had my remote control lights in the online database (3BM, which is not a common brand).  I know a lot of people say the software is difficult, but once you spend 15 minutes playing around with it you will figure it out.  I am technically savvy but I don't think you need to be with this remote's software...in fact, I was glad it had so much programming flexibility.  The only ""major"" tweak I had to do was remove the delay on the 550 remote for my Scientific Atlanta cable box as there was a noticeable pause when entering channel numbers.  I did this by going to ""Adjust the delays"" for the device and changing the ""Inter-Device Delay"" from 1000ms to 0ms and walla it was as quick as the original cable remote.  I was also impressed how easy it was to set up the activities to do multiple commands at once.  Bottom line, definitely a smart buy.  As this is my first day with the remote, I will be sure to update if things change, but I really don't think they will.  I am a happy customer down from 6 remotes to 1"
electronics,1 of 1,4.0,Good TV with excellent picture,We purchased this as an extra TV for a home office. It has a fine picture and the A/V inputs we need for a VCR and a DVD player
electronics,6 of 17,1.0,Not Bluetooth,"Like the others, this is not the Bluetooth keyboard that was advertised.  First time ever I got the wrong product from Amazon"
electronics,0 of 2,5.0,"Excellent product, and I got it free!","This is a very good product, and you can get it, along with any other products on Amazon up to $500 Free! Participate in this special promotion and get a free $500 Amazon Gift Card at this web site:   awesomestufffree.com/amazo"
electronics,,1.0,Didn't work for me.,I tried to install the driver on my computer. 
electronics,4 of 9,5.0,Altec Lansing inMotion Plus for iPod,"I gave this to my husband for his birthday and he loves this easy to use piece of genius from the ipod group. It was a great travelling companion in Mexico! Romantic music, salsa dance tunes, and all of our favourite songs were with us daily, whether on the beach or in private. With the sound of a true stero system we were very impressed with the inMotion Plus."
electronics,5 of 5,5.0,Very well made!!,"This case is Very nice.  It has an aluminum outside with a nice rubber inside.  Actually this case can hold up to 16 memory sticks (8 memory stick duo and 8 regular memory sticks!)  There are special slots for the memory stick duo just under the slot for the memory stick, so one duo and one memory stick can fit in the same slot!  This is great for me because I have a Handycam which can hold only memory stick duos and a Cybershot which I use both memory stick and the duos. "
electronics,,5.0,Microsoft Witreless Optical Mouse 3000,"Very easy to use. Comfortable size. I would recommend this product if you don't need advanced ""bells and whistles"""
electronics,3 of 3,4.0,"Works well with a Mac, great color photos","As much as I love working on a Mac, I sometimes get frustrated with the lack of proper printer support. Print drivers and software often seem to be an afterthought for Macs--something done in haste after the Windows drivers are written. "
electronics,5 of 6,5.0,"Looks good, and sounds good.","Exactly what I wanted, a land line phone in case of power outages, with a cordless extension. The sound quality is good on both phones,the speaker phone is excellent. Best of all is the ease of use of the of the called ID, the answering system and the many other features."
electronics,7 of 11,1.0,Very unimpressed,"The weight change is nice but as you hold the mouse and put pressure on the top, the weight releases up into your hand. The physical size of the mouse is too small, it does not feel comfortable. The cable is very stiff and lies in loops across the desk. After several ejections of the weight, many small pieces of plastic were broken off and were discarded. I expect that to be called a gamer's mouse all these deficiencies need to be corrected.  Very annoying - I returned what was left of the mouse and received my money back and all this trouble was in two weeks time, save your money and get a logitech mouse"
electronics,1 of 1,5.0,Best Deal Around!,"I bought (4) these cables to install in my basement that is being finished. They arrived in one day, in great condition, and work great. The price for these was unbelievable! The same cable at Radio-Shak would cost 5 times as much. Great price and delivery. Made in China, but work well"
electronics,1 of 1,5.0,Good as they get,"I've been driving a Logitech Momo (black) for about 3 years, and loved it. Until now."
electronics,8 of 9,5.0,Works on Mac OS X Tiger!,"I could not be more impressed. I was highly skeptical as I have been buying bluetooth headsets like crazy trying to find one that worked, and they're all pretty much junk. This thing worked all the way out to the sidewalk, and likely much further, but that's as far as I went. The quality on the other end is very clear. The manual is plain stupid, it looks like they were half way through putting it together when they released it, but on the Mac the manual was of course not needed, just plug it in and it worked without any of the driver install nonsense Windows requires. BTW, I am using it primarily with Skype."
electronics,2 of 2,4.0,Exceed Expectation,Found it online while it has a rebate and decided give it a try.  The performance is excedding my expectation.  I use it on my office desktop PC to connect to a Logitech Bluetooth headset and it working very well.  It even working close to 30 ft with my Nokia bluetooth headset (with few wooden walls in between)
electronics,4 of 4,4.0,"Great design, reasonably priced, good sound, but not great","This review will basically be comparing these headphones to the Sennheiser PX100's, which I had for years and loved.  "
electronics,,4.0,awesome,"You have to find the right ear insert size, but after you do, these earphones are awesome.  Once you find the right size that fits your ear, you'll notice the bass.  If you give these a try, have some patience at first, and you'll be happy.    The sound and isolation are awesome. "
electronics,2 of 2,5.0,Great Phone,"This phone is great.  Very clear, easy to use and great style"
electronics,,5.0,Finally.... Power and Quality meet a low price,"The Logitech Z5500 speaker set is one of the best deals around... You get all of the features and benefits of a dolby digital decoder, true sourround sound and a digital control unit. Sound is fantastic- You may find that tweaking the equalizer settings on your media player/sound card will greatly improve and balance the sounds output."
electronics,,5.0,Just buy this one.,"I've had three iSkins and have had almost no complaint over the last 3 years.  They are durable, WELL designed, elegant.  If anything, they may bulk the iPod up too much and sometimes the little cable flap sticks out a bit.  Other than that, they give you a feeling like you can actually roughly handle your delicate little jewel of an iPod"
electronics,,5.0,Actiontec USB00020C-01A Internet Phone Wizard,"I would just say that I was waiting for a product like this for ever, originally from France and leaving in Canada for over 6 years, I was good customer for the phone company. I would not use it for business as the products is still young (minor bugs here and there*) but I am overall very satisfied."
electronics,2 of 7,5.0,AWESOME,"The ipod nano 2nd generation is fantastic. the sound quality is great ,using itunes is hassle free and the battery life is good.i admit the ipod screen is very easy to break but i put it in a sock to protect it because i bought the ipod about two weeks after it came out and i found out it needed a usb 2.0 which our house computer doesn't have so i am stuck using my sisters computer which she gets very frustrated because i am always using her computer and getting the ipod when it first came  out had a disadavantage like there is no hard plastic cover for it because it is a hair longer and thinner. but overall i LOVE it and i give it a 10 out of 10"
electronics,11 of 13,2.0,BE CAREFUL,Be careful when buying this calculator.
electronics,1 of 1,5.0,Indispensable travel companion,"I spend a lot on time on the road, and it is always a pleasure to plug in the i-Station so I can enjoy the music in my hotel rooms.  The sound is amazing for the size and price, although it does hit its limits at higher volumes.  It can use more lower frequency response, to play the notes in the lowest octave.  Also limited by the size is the stereo imaging.  If only the speakers can be separated."
electronics,1 of 1,5.0,"""OFF DA HOOK!!!""","I received my speaker system today and immediately installed them to my computer due to some of the negative reviews. But this speaker system is ""off da hook!!"" I love it! This system has better sound quality than I imagined for the price I paid. I listened to a smooth jazz cd while registering my speaker system and didn't want to turn it off! If you want a great system for an excellent price, This is it!"
electronics,1 of 1,5.0,Quality Phone.,This phone was added to an existing two extension system.  I am very happy with the system.  Perfect sound quality and the range is great
electronics,7 of 7,1.0,"Save your money, don't buy this!!","After a few days the cd stopped reading. Still the radio is working. In reallity I never expected to get a quality product for 35 bucks, so I'm not surprised"
electronics,13 of 14,5.0,The second best invention after IPod,This has got to be the best player within a range of small screen portables.
electronics,5 of 7,1.0,"A WARNING, not a review","I have owned the original Palm, the Palm V, and 2 different Cli� from Sony (when available) and then I changed to the Palm TX."
electronics,3 of 3,5.0,Has worked great both times I've used it,"I received this gizmo as a gift sometime ago, and have had to use it twice since then. Both times it took the skip away from my lightly scratched CDs. I followed the directions that came with the Skip Dr. (i.e., I kept the discs wet with resurfacing fluid, ran them through the gizmo twice, dried them off, and buffed them afterward) and the skips and scratches disappeared. I understand that I'll need to replace the resurfacing wheel after 50 or so uses, according to the literature included, but since I try to keep my CDs in immaculate condition, I hope it will be a good long while until this is necessary."
electronics,4 of 6,4.0,"Great PC Card, much less than great rebate experience","First of all, I must give the Netgear WG511 its props. It is streamlined, configures easily and rarely drops a signal. The installation/configuration instructions are painless and I had both the PC card and compatible Netgear wireless router up and running in less than 15 minutes. My issues stem from the manufacturers less than adequate rebate ""system"". Having jumped through all of their flaming hoops to get the rebate information to the manufacturer, I did not receive any word on my rebate for two months. When I did, I received an email saying my rebate request was not valid. Upon some further examination and making sure they were sent all the documentation requested, I called Netgear directly. As it turns out, Netgear told me my rebate was not valid because they didn't receive the original UPC for the purchased items. I explained (repeatedly) that I could only send and original ONCE, but offered to fax them all the documentation I had INCLUDING photo copies of the original UPC, to which the declined, stating their terms and conditions only honor originals. The supervisor I spoke with was in no way helpful or willing to attempt to resolve the situation when I asked, ""How can I submit originals when I sent them to you already?"" and, ""Let me fax you all the documentation I sent the first time..."" I was eventually given the ""I can neither confirm nor deny we received your original rebate request."" schpiel at one point. The kicker of this whole experience was that though I sent a rebate request for TWO items, Netgear only had a request for one item. Both item requests are on one form! ""How could you get a request for one without the other if they're on the same form?"", I asked, which was met by, ""Uh, at this time, according to our records, we only have a request for one item...If you send in a rebate request with the original UPC, we can honor your rebate request..."" Essentially, I will say this: Netgear makes a wonderful consumer product. The product is reliable, user-friendly and affordable. And, I would purchase from them again - as long as there's an instant rebate. If you send in a rebate, save yourself the aggrevation and just pay full price.       "
electronics,3 of 3,5.0,"Works as Advertised, a Few Points to Consider","After making a music room in my house that had no windows and sound baffling insulation, it was impossible to get a wireless signal in. Got these and was up and running in no time. Connection is fantastic, always full strength, top speed."
electronics,1 of 1,4.0,good for the price,The receiver of the images complains of the images not being bright enough. And the USB cord could have been a little longer.. but otherwise i have no complaints. clips on easily on my HP notebook. is small n cute. n is one of the most economical webcams inthe market
electronics,5 of 5,5.0,Well-Designed & Machine Washable,The cap is integrated into the rubber strap that hugs the body of the drive. This keeps it securely in place so that the plug is always protected and you really can put it on a key chain without its falling off.
electronics,3 of 3,5.0,"Easy install, steady operation at home and on the road...","I purchased this in a bundle with a Netgear WGT 624 router (the router to  replace an router that had stopped working). The router/card package were deeply discounted at brick and mortar store (hint: ""that was easy""), so I figured it would be a nice way to upgrade my laptop's wireless data transfer rate (at least while working at home with Netgear's proprietary higher data rate format)."
electronics,0 of 1,5.0,i guess there worth it,i have to admit these cables give a very clear picture. they are however very pricey. less expensive cable may do the trick but i guess i paid for peice of mind knowing i have the best i can buy
electronics,4 of 4,4.0,Good for price but not great sound,"I like this unit for the price, but was disappointed in the sound quality because I was expecting too much from the reviews. I don't know where all the claims of good sound quality are coming from because it's really not that great. My Altec Lansing inMotion iM7 has much better sound quality and far superior bass (but it costs a lot more). However, I think the sound is ""OK"" for the size of the unit and because of the price, size, and design, I'm giving it 4 stars. But don't buy this if you want very good/great sound quality. It's just ""OK"""
electronics,4 of 4,5.0,Very pleased with this remote,"At my home I have most of my home entertainment components in a cabnet, behind a solid door.  I also have a projector mounted to my ceiling.  For the past year I have either had to operate my components by hand (DVD, DVR, Amplifier, Component Switch) or leave the door open so my IR controller would work.  After much research I chose the Harmony 890 as my new universal remote.  This is the ideal remote for my purposes since it utilizes both IR (infra-red) and RF (radio frequency).  I still need the IR for my projector mounted on the ceiling.  My biggest reservations were from reading the reviews that said set-up was a nightmare.  When I got the remote I took the advice of a friend and discarded the set-up CD and went straight to Logitech's website and downloaded the most current software.  This was very easy to install.  I was planning on the set-up to take all evening and maybe the next as well.  However, after a little less than 1 hour I was done.  I figured that was too easy, but when I tested it...everything worked perfectly.  I am so excited, this is the best universal remote investment I have ever made.  Just an FYI, the components I am controlling with the Harmony 890 are:  Marantz DVD, Marantz SR-18 receiver/amplifier, Panasonic HDTV Projector, Dish Network DVR and Psyclone 4 component switch. "
electronics,13 of 13,4.0,Sharp set sharper than a knife,"This TV marks my entrance into the HD era and WOW; this TV is amazing and at a great price. HD looks incredible, great black levels once everything is adjusted, colors have real snap to them with the four wavelength backlight. Standard definition looks better than my previous 27"" sony wega CRT, which is a high compliment for a hidef TV. Tonnes of menu options and user configurable picture settings for each input. I've had no trouble with viewing angle or back light bleed as reviewers on other sites have mentioned (I think those problems were associated with the first production run). And yes this TV accepts a 1080p input through component video (verified on avs forums). Video games look amazing, at least gamecube, ps2, and dreamcast, it goes without saying an xbox360 or ps3 would be mindblowing."
electronics,,5.0,Essential and great,"Tried the system without this little gadget and it was very cumbersome, had to pick up handset, lay it down, push button on headset.  With this little thingy, just push the handset button, makes the whole system much more efficient and pleasurable to work with.  If you buy the headset, buy this too."
electronics,2 of 10,5.0,Love this flash card...,I usually purchase Lexar cards for my 20D.   The sandisk was a better price so I decided to try it.   It is fast with its write speed.   I can pop off a number of images without having to wait for it to write to the card.   The image quality is excellent...I think that the colors may be a little more vibrant than the ones I have on the Lexar cards.   I think that I am going to switch to Sandisk
electronics,1 of 1,5.0,The best just keeps getting better,"We bought this for our daughter's first grade classroom.  We chose it after owning an HP 385 for over a year.  We really like the 385, and the 475 is an improvement to it at a better price"
electronics,2 of 2,1.0, junk,"lousy reception, another one to throw in the pile of all the others that don't work"
electronics,1 of 1,5.0,Don't Be Fooled by it's Size or the Brand Name,"When I started looking for an mp3 player my main concern was the ability to play songs at a very high quality level. The ipod was a consideration, as was another top rated Sony mp3 player. However, I  didn't want to get what everyone else had and after a bad experience with an unnamed sony game console, I thought I would try something new. If you asked ten people who Cowon was, I would say probably nine of the ten couldn't tell you. It is very sturdy and has the same general shape/dimensions as the ipod. Clearly designed to compete with Apple, the iAudio X5 has some very valuable aspects:"
electronics,4 of 5,4.0,Almost perfect,"Works OK, no technical problems at all, but you still have to use the stylus for some thing"
electronics,3 of 5,5.0,Good Quality Product,"I was always skeptical of making the transistion to a CD wallet from my jewel cases.  This product is sturdy and the amount of space you save is well worth the change.  When you decide to make the switch, I would recommend this one.  I'm planning on getting a few more"
electronics,2 of 4,1.0,Wrong memory card,This item was offered as a promotuonal item included with the purchase of a Nikon P2 coolpix camera.However the compact flash memory card does not work with this camera only SD memory card.This a mistake made by amazon obiously I took it because I though that it worked with the camera. I have noticed that you have made a correction and in the latest promotion the SD memory card is offered.
electronics,0 of 1,2.0,Mac is not well supported,"I think maybe I'm having a bad experience with WRT54GS because I'm using both XP and OS X. Every other day, the router stop responding, then I can't even connect to the router until I reset it."
electronics,2 of 2,5.0,"Get these, get these, get these!!!","These headphones are just incredible!  I really couldn't believe that it was possible to get such clear, crisp sound, with an equally crisp but powerful bass response, for a little over 10 bucks, but it's true!  I considered dropping $50-100 on a larger, ear-surrounding set of headphones because I wanted to get something with a really high-quality sound,  but decided I had nothing to lose with these at this price and with all of the favorable reviews.  I am still flabbergasted that a pocketable set of walkman/ipod-type headphones can sound this darn good.  There's really no excuse not to own these unless you don't know about them, and if you're reading this, you know.  "
electronics,16 of 16,5.0,Excellent Computer Speaker For The Price,"I cannot possibly imagine what the other reviewers expected. These are $70 computer speakers, not a multi-thousand dollar audiophile surround sound speaker system. For what these are, they deliver truly impressive sound - smooth, room vibrating, bass, crisp highs, and a midrange nearly perfect for computer games. If you prefer music, the midrange can be improved with only minor adjustments in a graphics equalizer - available in Windows Media Player (under ""Enhancements"" of the ""View"" menu) and any other decent media player. With a little equalizer tweaking, these speakers deliver exceptional music performance and are a true pleasure to listen to (rock, classic rock, jazz, or country)."
electronics,2 of 2,5.0,Neat little item!,Pretty simple device that can adapt to various windshields and arrangements.  Suction cup works great and hold the unit firmly in place.  I drive a Chevy Tahoe and this device gives me several mounting location options
electronics,1 of 2,1.0,Really not worth your money and its overpriced ,"I was very interested in buying this product even before it came out, but I have to say I am disappointed.  This product does not offer any thing that a digital watch timing your run, a play list that is constructed before you run and figuring our your miles before you run on the street and it is even less useful if you are going on a treadmill.  I say less useful on the treadmill because it keep track of the distance for you, and when running on the street its not that hard to chart out a running path for you before you go out and run.  This product is not the breakthrough that a lot of people think it is.  "
electronics,1 of 5,1.0,I would rate this speaker  NEGTIVE FIVE star if I could  ,"Dear friends, "
electronics,4 of 4,5.0,Better Value Than Many Other Cables,I have been involved in electronics for more than 25 years and have been building (and rebuilding) my home theater for most of my adult life.
electronics,,5.0,Very satisfied!,"I was thinking about getting wireless router, but upon hearing all the stories of the signal dropping here and there, I decided to simply get a longer cable to use my laptop in my bedroom...less expensive than having to buy another router. Overall, I'm very satisfied"
electronics,4 of 5,5.0,a must have for a writer,"I am paranoid; I am also a writer so that means I am paranoid.  Computers take delight in crashing when you can least afford it.  My contracts said I must keep pack up copies of my books.  Here, comes the paranoia - I have 125GIG external Harddrive, 250 GIG, and six of these JumpDrive in various sizes."
electronics,,5.0,Excellent Peice of equipment,"This is my 2nd transmitter/charger unit, the first was a Belkin. This Unit is far superior, holds the Ipod better, has more options for positioning the unit, more frequency's for reception, and transmits a very strong signal. I had it playing in one of my vehicles in the driveway whilst I moved my other vehicle out to the street, and the reception in the 2nd vehicle was excellent from 25-40 feet away. I will probaly buy another"
electronics,4 of 5,4.0,Great buy for newbie who wants to have a great listening experience with out breaking the bank,"I owned a few pairs of headphones, from in-ear to sports to full size, this one is the best by far. I am not a music major, I can't tell the difference between how many dB and so on... and I honestly care less about those. If the headphone doesn't sound good to you, the spec is useless."
electronics,14 of 15,1.0,Don't buy from Philips!!,"This system is quite sleek, easy to fit in a cluttered living room.  Assembly takes about two minutes.  The instructions are very clear.  The sound is amazing, especially when you put on your favorite loud, bass-heavy film.  Why then do I give it one star?"
electronics,4 of 4,5.0,There's a trick to getting it to stick.,"I've used this mount for over a year now, and once I figured it out, I haven't a problem getting it to stick to my windshield. (Often it sticks too well.) When attaching the suction cup to the windshield, position the locking lever so that it is perpendicular to the windshield. Place the suction cup against the windshield, apply pressure with the lever still perpendicular, and while applying pressure, lock the lever. (It helps to make sure the windshield and suction cup are clean.) Using this method to apply the mount, I've have it stay on for weeks at a time and not come off until I needed to remove it. Once in a while the mount will come off in the heat, but cleaning both surfaces fixes that."
electronics,,1.0,finicky and limited,"After hours of trying, including hired tech expert help PLUS an  electrician to hard-wire a special outlet, we think the poorly written manual explaining installation with a non-Netgear router (ours happens to be Linksys) is misleading.  The writing is confusing and the results predicted are just plain wrong.  We give up!  We ordered a Linksys Extender today to try to match our router, and now we are trying to figure out how to return the Netgear WBXB102 to get it out of our lives forever.  A failure experience all around, an expensive one, too.  Trying to be fair, and not just bitter, maybe this could have worked just fine with a Netgear router??  We chose to move on in a different direction"
electronics,1 of 1,4.0,Good Investment,I puchased this jumpdrive over 2 years ago and I have no complaints in fact I would like to purchase the 1 GB jumpdrive
electronics,6 of 6,5.0,"Good quality cable, inexpensive","There isn't a whole lot to say about this cable. It works wonderfully, the cable is thick (i.e. not flimsy), the connectors are well built, and I like the braided-silver-wire appearance. Best of all, most stores mark up cables to outrageous prices but this particular cable costs nearly 70% less on Amazon than it does at various national-chain electronic stores. If you need a 4-to-6 pin firewire cable, this is the one to get. (That being said, make sure you need a 4-6 pin--small one one end, large on the other--cable)"
electronics,,4.0,full featured notebook mouse,"  It is just about the right size and shape to fit comfortably in your hand while still being small enough to travel. There are nearly infinite possibilities for customization of the buttons, which is both a plus and minus. All in all, a comfortable purchase"
electronics,,5.0,Of Mice for Men this one is Great,"This is a great mouse. The size is perfect because it isn't too big or too small. Also, the battery lasts forever. I've had the mouse for over a year, I  use it every day and I still haven't replaced the battery. I liked it so much that I got one for my Mom when she got a laptop. She's a flight attendant so she travels all the time and she really likes the mouse too. Good portability and functionability"
electronics,3 of 3,5.0,Pricey - But Worth It,This cable really cleaned up the display image. I had been running another Monster Cable - the 6 meter version. I needed the length before because of the way my system was configured. I have a review under that cable about how quality does matter.
electronics,,5.0,Surfboard is smooth, I had a similiar modem before but it didn't work as smoothly.  This one is more dependable.  I would definitely purchase this item and not look for some cheaper deal (and risk getting something not dependable)
electronics,,5.0,Pleasantly surprised!,"I have purchased three chargers/transmitters before and have always been disappointed.  Either they only had 3 stations to choose from (which were not availabe in all areas) or they were so bulky I would hit them when changing gears in my car.  This is perfect.  The Monster Cable extends only 1/4 inch from the plug in and has 10 stations to choose from.  No, it doesn't have a handy cradle to sit in, but the cable is long enough that you can sit the IPOD in a cup holder, dash or console.  I am going to buy another one for our other car"
electronics,2 of 2,5.0,Simple and efficient,I have this mouse in white and it works very well.  The only thing I might like better is if it was cordless but I didn't want to spend much on such a basic piece of computer equipment.  I keep it on a mouse pad out of habit but it does not require a pad.  It's very lightweight and durable.  Logitech is a brand that I am new to but so far they have been excellent.  I would recommend this product highly
electronics,2 of 5,1.0,Purchased Today; Returning Tomorrow,"I am a faithful Canon user, and I will always buy canon cameras and printers. After many years of great photographs printed with my old i960, the printer finally died; by ""died"" I mean it suddenly started turning all colors shades of red and yellow. So I went ahead and purchased the ip6700D tonight at Circuit City, and I will be returning it tomorrow. "
electronics,2 of 2,5.0,LOVE my Tivo - can't live without it,"I read some reviews that caused me to worry about glitches or stuff like that, but my Tivo is perfect - no problems whatsoever, and it makes my life so much easier!  I'm thinking about getting a second one"
electronics,0 of 1,4.0,Excellent keyboard - good price,"I like it - it's quiet, easy to use, a snap to set up the quick-keys.  And you can't beat the price.  I'm on it all day and I find it easy and pleasant to use"
electronics,,5.0,Positive comment about canon ink tanks,"Great product. It is always better to buy the original canon ink tanks because I have try other brands and it not the same. I highly recommend this product. It may cost more, but it's worth it"
electronics,31 of 31,4.0,Buy a Portable USB Flash Card Reader too.,SmartDisk FCD20 FotoChute 20 GB Portable Digital Storage Device.
electronics,,5.0,DVD Express Unit,I have lots of analog video tapes from the 80's and onwards.  This device works very well in transferring them.  The video & audio are in perfect sync.
electronics,3 of 4,4.0,"Great as always, with some quirky flaws..","You can't beat the sound quality, and video quality. The changeable menus are great too. It's a solid ""buffer"" in between Apple's legacy design and interface, and the new lines coming out soon that will surely turn people's heads. Why did they leave the charger adapted out of the package? No install CD? Apple's software updater can be annoying too. But, in summary, great sound quality, and hell... it's an ipod!"
electronics,,5.0,Mine works great- some recommendations for other buyer's issues,"Well, I ended up buying mine on closeout from Radio Shack for $149.."
electronics,1 of 1,5.0,great,Great product - lights the whole keyboard - fully adjustable - works on both mac an pc platforms.  Saves arguments when others want to watch the tv with the lights off and you want to surf the net
electronics,,4.0,Visor Deluxe Blue,The best at this price. Like the color and functions. Mine has latest longer than some comparable higher end models. Life saver when trying to keep a busy life organized. Great optional backlight feature
electronics,1 of 1,5.0,Fantastic LCD HDTV,"It was extremely easy to install; the image is absolutely beyond imagination, and as for the price, its quality ratio is at the top.  I am a loyal customer to Sony, but I have converted since!"
electronics,3 of 3,1.0,Lasted a Year,"Phone worked fine for a year, then would not charge the batteries. replaced batteries in both hand sets, still won't  charge reliably. weekly check battery message while sitting on the charger."
electronics,10 of 10,5.0,HDMI Digital Cable,"Excellent, perfectly clear and detailed picture on 55 inch LCD projection TV.  Great contrast, perfect sound"
electronics,1 of 1,5.0,Ain't Nothin' Wrong With These Things,I use these primarily to record music compilations from my CD collection... I originally intended to use them in the car during long trips.  I was very please and surprised to find that they sound teriffic on my high end stereo rig as well... giving up only the smallest amount of resolution and detail...losses that only an audio nut like myself would detect.   
electronics,1 of 13,1.0,TERRIBLE,STILL HAVENT FIGURED OUT HOW TO SET IT UP WITH MY SURROUND SOUND/CABLE SYSTEM.  HAD IT SINCE SEPTEMBER - HASNT WORKED 1 DAY... HAD 3 DIFFERENT PEOPLE TRY TO GET IT TO WORK
electronics,,5.0,Great product,User friendly. Loading was very easy and product runs fast with no interruption. Very pleased
electronics,3 of 3,5.0,Better than a desktop,"Works for me, via wireless and printer. Like the swivel feature too. Best price on net including the folks who overbid it on ebay"
electronics,3 of 3,4.0,iMic 2 is a necessity for recording,"I record a lot of vocals directly into my pc, and I thought that the iMic 2 may cancel out a significant amount of distortion since it connects to USB instead through the sound card.  I was right and wrong, if you try recording into your pc with the iMic set to mic level input, recording will still sound very distorted. But if you have it set to line level input practically all distortion is wiped out.  I am very pleased with how the iMic performs at such a low price.  Out put is pretty weak though"
electronics,9 of 10,4.0,The Volvo of the Palm line,"With none of the Plasticky goodness of the Z-22, or the 'Mobile Chernobyl' power of the Lifedrive, the E2  is an excellent mid-range buy. I was looking for my first PDA to keep me organized as I re-entered the job market, and (eventually) got the E2. From the moment it came out of the box, my E2 has kept me happy- the bright, crisp screen, easy to use controls, good looks and practical software bundle. Information is password protected, and the layout is easy to follow. Many moan and groan over Graffiti 2,which turns movements of the stylus into typed script, but I just use the on-screen keyboard, and do just fine. the battery keeps going for several days, even with constant use. Some things to remember:"
electronics,2 of 6,5.0,Great Buy!,The best brand name in home audio/visual cable accessories. This was the best price I found this quality
electronics,2 of 2,5.0,Bose Quiet Comfort 2,"It was well worth the money spent.  The quality, quietness and comfort of the Bose QuietComfort head phone are amazing.  It is one of the best purchases that I have ever made."
electronics,1 of 2,1.0,Avoid Samsung Like The Plague,"I bought this heap of crap and a Samsung TV both have failed after a year..and while they worked for the first 12 months there was always some little glitch or irritating thing that would arise...finally it gets to the point where remote is weak with new batteries installed,it DOES not play most dvd's after a year, and the TV I boight from these schmucks, just went yesterday. SAMSUNG....go back to KOREA"
electronics,2 of 2,5.0,Great product,"I bought this memory card for my camera sd500.  At first, I was very dispointed when I only see 1gb on my laptop.  After googled around, I realized I need to update my laptop sd reader driver to recognized sd card that is over 1gb.  I'm able to see full 2gb after driver update.  Just make sure you update your device/laptop firmware/driver first"
electronics,6 of 6,5.0,1-2-3 Easy,"I got a Dell Dimension 2400 for Valentine's Day and it didn't come with any firewire ports for my ipod. So I asked my Dad what he used, and he told me about this handy little card. I have XP, so maybe that's the difference maker, but this card was SO easy to work with... seriously, having never seen the inside of a computer before, I installed it in 5 minutes while I was talking on the phone with my girlfriend. After that, a simple reboot and I had three firewire ports ready for use! Highly recommended for XP users"
electronics,24 of 25,4.0,Excellent buy! ,"I was looking for a scanner that could digitize pages larger (in length) that standard letter size (8,5x11 inches). In my country (Chile) nobody now sells legal size scanners (or almost scanners at all - they have all moved to multifunctional devices). When shopping at Amazon for this specific figure, I found this very new product (even in the Fujitsu page it is quite new). I wondered if it would work for my needs."
electronics,,4.0,"Stable, but for the S-video","I bought this to record Tivo DVR stuff to DVD.  Only mpeg capture device I have tried that gives a good quality picture.  Any other device I tried only worked converting to avi's, if at all.   Ulead's software is stable, and it's not a trial version.  If I use S-video instead of composite video, computer locks up (but that may be a problem on my end).  There are 2 different capture methods (Capwiz and Ulead's Video Studio).  Sound was a bit behind using Capwiz, use VS instead.  Would be nice to be able to set bitrate rather than be stuck with variable, but now I am just nitpicking"
