product_type,helpful,rating,title,review_text,sentiment
books,3 of 23,1.0,Hate Litterature,"When I read this, I was not expecting to become a commie, but at least I was hoping for something more compelling than the pure hatred of people who have more than others and the racist concsipracy theories (especially re Jews) that the authors came up with.  ",0
books,1 of 3,2.0,Too Expensive,$24.95 is way too expensive for a book that is only 100 pages.  Other than that the content in the book is good,0
books,16 of 17,5.0,A rich and thought-provoking book,"If you are a runner, you may have experienced the mental benefits that running provides.  You may have also felt a spiritual presence while running, perhaps saying a prayer or working through personal problems while on the trail.  In this extraordinary book, Joslin explores this mind/body connection and gives many different ways to experience the spiritual side of the sport. He shares meditative techniques developed over many years and very rich personal experiences with excerpts from his running journal.  The book is well thought-out and written with a great deal of humility and care.  This is one that I will read again and again.  It changed the way I approach running.  I also think about this book throughout the day, even when I am not running.  A great book",1
books,10 of 12,5.0,Good advice in book will help to not lose the next one,"The advice seems to be good advice to use in any relationship. You also have to know your own situation very well and know when not to use his advice.  My ex would feel crowded if I sent her a bunch of sweet cards like the book says to do and would feel like I was trying to manipulate her, therefore I took it easy on the cards.  My ex may never get back with me because we are long distance but I feel I am loving her much better than before because of this book even if she doesn't realize it.  Remember to NEVER tell your lover that you read this book, especially if he/she is nervous about being manipulated",1
books,7 of 10,1.0,Utterly Silly-GWTW's Legacy is Safe.,"The author has her narrator(""Cinnamon"") spend most of her time comparing herself to the fascinating Scarlett,in a game of wish-fulfillment one-upmanship. Even though she's calling the shots,as it's her book, Scarlett still comes out miles ahead. Perhaps it was only that way for a certain strata of society,but there WAS once a beautiful world of chivalry and gallantry and bravery and even some idealism-even if misplaced-just as there has been throughout the ages in other societies,such as ""Ivanhoe"" presents.The story may have been one-sided,but it's the side MM chose to tell,and there's kernel of truth in the ""myth"" of the Old South,as in all myths.",0
books,2 of 2,2.0,Great concepts that go nowhere.,"I zipped through the first 100 pages of this book unable to put it down.  Unfortuneately the author seems to run out of gas after that.  The main character just goes on a big, boring sight seeing tour.  It reminded me of that show on the Travel Channel where that girl visits hotel after hotel fawning over the interior design. There is not a hint of conflict until the final pages and then it's very short-lived and quickly followed by one of the worst non endings I've ever read.  The book just stops.  Not a hint of resolution or even a cliff hanger pointing to a sequel.",0
books,3 of 6,5.0,A Terrific Little Termite!,"From the beginning, Roberto was different.  He loved his wood, but he'd always rather play with his food than eat it.  More than anything he wanted to become a famous architect like his heroes, Hank Floyd Mite and Fleas Van Der Rohe.  Belittled at home by the other termites and never taken seriously, Roberto sets off for the big city to &quot;build his dreams.&quot;  Life in the city is hard, and not just for Roberto.  He meets all kinds of bugs with housing problems, including roaches chased from a diner, a housefly with no place to go and a poor ladybug whose house is on fire and children are gone.  Marshalling all his determination, Roberto decides to build a new community, that will meet the needs of these out-of-luck bugs and maybe make his architect dreams come true at the same time..... Nina Laden has written and illustrated a delightful and amusing story with a most improbable hero and youngsters will be rooting for Roberto as he chases and finally realizes his heart's desire, in his bug eat bug world.  Ms Laden's witty text, full of creative wordplay, will charm adults as well as children and her outstanding collage artwork, so full of wonderful detail, really brings this story to life.  A terrific picture book for youngsters 4-8, Roberto the Insect Architect lets everyone know that with hard work, your dreams can come true",1
books,3 of 13,1.0,Don't Buy this Rotten Book!,This book deserves no stars. ,0
books,2 of 2,5.0,dog lover,"Loved this book.  I think that this is a must-read for anybody working in a shelter or rescue situation.  The only negative comment is that the people who really need to read the book are not going to read it.  Working in the field, we see first-hand the changes that need to be made in our thoughts on animals. I wish that reading this book could be required before obtaining any animal. I will say that I cried during parts of the book",1
books,2 of 4,2.0,Skip it,I enjoyed Andy Kessler's book about finance (Wall St Meat) but this one is just silly.  It seems to show the wisdom of the old writer's saw about sticking with something you know about.  This book is like sitting in a bar listening to a drunken bore try to impress you with all the little bits and pieces he heard at a hospital that day.   I couldn't wait to get to the end so I could throw it out,0
books,14 of 14,1.0,The NYPL should be ashamed of putting this product out,"I bought this off of the New York Public Library website.  What an utter waste of $40.  The book that comes with the software is somewhat helpful, but honestly there is no new information to anyone who has been collecting books for a while.  The worst part is the ""software"" that you are supposed to use to catalog your books.  First of all, it is difficult to install--this is always a sign of a inferior product: no product that was properly QA'd would be released in such condition.  Second of all, the product is just a fancy version of a spreadsheet.  I could literally use Excel or MS Access to catalog my books just as well as this software.  You actually have to input EVERY piece of data associated with a book.  There is no excuse for anyone with an Internet connection to have to manually input book data.  I state again: it is very surprising that the New York Public Library would include this product in their stores.  It is a major, major rip off and there are far superior cataloging products out there.",0
books,,5.0,Using this book at UNC Charlotte in class,"All right... All right, I say. So I'm writing about a preteen book about a little girl. That doesn't make me weird does it? It shouldn't since I had to read it for a college course. So I'm writing because, well, who would've ever guessed, but I loved it? It's a ripping story, man. It is funny, inventive, historic and riveting, all the things I was sure it wouldn't be when I got assigned the book. So, here I am, blown away by a book about a little girl. I don't even like history, but it wasn't presented as antiquated. It was dealt with as you and I would deal with our history, as pertinent, in the moment, and nothing that has been generated and worked over in a history book. I'm telling you, the character Darby is great, as are all the characters, including the total garps that go around spouting their racist jargon, etc, until Darby unintentionally questions everything, causing all matter of problems, like maybe she'll get knocked off by the Klan. The story is actually something you'll find yourself absolutely focused on. I couldn't put it down. I've read a lot of adolescent fiction for this class, and I can say that if I had a kid, I'd be pouring this down their brain. So, does that make me weird? Who cares, huh? I had to read the book for my class, and I'm happy I did",1
books,3 of 3,5.0,Peter Robinson - A Great Talent!,"I admire an author who deviates from a standard formula and the interweaving of two cases really works in ""Piece of My Heart."" DI Stanley Chadwick faces a murder case in 1969 against the backdrop of a rock 'n roll concert. His teenage daughter has facts to hide and DI Chadwick walks a fine line. DCI Alan Banks is seeking a murderer in 2005 which eventually connects with the 1969 murder. ",1
books,,5.0,Loved it,"I REALLY enjoyed this book.  I thought the movie incorporated most of the good parts in the book.  There were some character changes and some additional characters in the book, but I don't think they hurt the story line by trimming here and there.  I read the book after seeing the movie - I always wondered what the movie had been based on.  I love baseball, and I think the book was great",1
books,,5.0,Absitively a Great Read,"You know that guy down the street who acts awful snake-like?  What about the cashier at Walmart who is catty?  And there are always people in our lives that could easily be one of many species of monkeys.  Neil Gaiman shows through fiction that there may be more to these strange characters in our lives than we realize.   In this novel, gods (which represent animals) roam the earth in the bodies of humans.  The main character is the clever, trouble-loving spider who interacts with other animal-gods in everyday human life.  This book, along with other science fiction books, has given me an appreciation of the creativity of the human imagination. ",1
books,4 of 4,2.0,Old predictions that have not come true,"This book is old news and is filled with predictions for 2005 & 2006 - most of which are inacurate.  His boom and subsequent bust theories are not materializing - and at this point even if they do will be of much smaller scale than his grand predictions (DOW over 40,000) presented in this book",0
books,4 of 12,2.0,Read the first  2 chapters...,...and dump it...great advice given in a previous review. ,0
books,4 of 4,5.0,A very responsible and important study,I would strongly recommend that anyone interested in this book read the review of this book by M. Goldin on H- Net.It is comprehensive and comes from someone who served in an Armed Forces combat unit during the Second World War.,1
books,3 of 4,1.0,Where did JA Jance go?,"I own and have read all of JA Jance's JP Beaumont and Joanna Brady mysteries and eagerly look forward to the next episodes in these character's lives.  I picked this book up, thinking it would be on par with all the JA Jance books I've read previously.  What a crashing disappointment.  I can't care about stereotypical characters in unbelievable situations - truth be told, I kept looking at the cover to see if I'd picked up a Harlequin by mistake.  I'll probably read more Ali Reynolds books if this is indeed a new series, but I'd much rather see what happens with JP and Joanna - incidentally, I didn't think much of either of them, either, when their paths crossed some books ago.  This one gets a big ""Aw, c'mon, JA, you can do much better than this!"" from me.  For those who haven't read previous books and happened to have the bad luck to pick this one up as your first JAJ, get the JP Beaumonts and start at the beginning.  They are worth the time and effort",0
books,0 of 11,1.0,average,Very average book!  Frei doesn't go down as one of my favorite sports writers. Loves to sensationlize rather then just tell a great story,0
books,3 of 6,2.0,Margaret Mitchell is rolling over in her grave,"Although I really do like Ripley's writing and her stories, this one was shameful what she did to the memory of GWTW. I have to blame this on the editors. Scarlett was not the colorful character as in GWTW in this so called sequel. Publishers and editors should know there is no sequel worthy of the original great classic",0
books,7 of 16,1.0,where is the quality control,design of book is very poor--pictures totally unclear and print is crowded making it impossible to focus on the story.  The translations are not bad but there is no effort to organize the material and put it in contex,0
books,22 of 22,5.0,Masterpiece of Western fiction.,"The Big Sky is not just a masterpiece, it's probably THE masterpiece of the genre of western frontier fiction.  This is unusual because it deals with a moment in time that isn't really dealt with that much - the Rocky Mountain fur trade during its golden age of about 1820 - 1850.  The cowboy era has been responsible for most of western film and literature, partly because the images and events that happen in that world are recognizable to us: the economic and social issues you always see dealt with in ""cowboy"" movies mirror our own experiences in many ways.  The cowboy has also been said to be an image of freedom to Americans, when actually nothing was further from the truth.  Cowboys were regular working stiffs, about as romantic as carpenters or plumbers in their own day.  They didn't consider themselves ""free"", nor would they have spent much time thinking about it during their brutal 14 hour work day.  They did what they did because they loved horses and riding and cattle and it was good honest work that paid a living wage, and there was a bit of swagger to it - people in town recognized cow hands for the tough-as-leather men they were, especially with their characteristic boots and hats and general flair for the dramatic that many had.  But it was backbreaking work, and the entire cowboy heydey lasted less than 30 years.",1
books,4 of 4,5.0,Buy 10 Copies of This Book!,"I have bought many books in my life, but Randy Gage's ""Why You're Dumb, Sick and Broke"" is the first time I ever bought a book with a parental advisory warning for explicit language. Gage does things a little differently than anyone else, which is something I quickly discovered when reading this book. This book is brash, to the point and filled with insight and inspiration. I thought that Gage presented his points in a well thought out manner that really took the establishment on head on.",1
books,0 of 10,1.0,"What do Stossel, O'Reilly and TBN have in common?","Lies, half truths, spin and glitz.  Of course there is some truth sprinkled in.  Self promoting TV stars are more interested in being self promoting TV stars than truth. Theres just not enough time for both. At best it's entertainment, at worst it misleads the children.  And finally they are all biblically illiterate.  So be careful...especially with TBN.",0
books,2 of 3,5.0,I'll Make This Short,"Mark Levine really, really, really knows his stuff.",1
books,,4.0,"Good, but scenarios getting out of date",The Challenge/Solution style of these books are great for security beginners as well as seasoned professionals.  If you read carefully you can pick up many hints/tools which you can use in real life security scenarios.,1
books,4 of 5,1.0,Is there a lower rating available?,"As a Certified Information Systems Security Professional, I can definitively state that this book does not cover everything that needs to be covered or in any depth whatsoever. I got this book based on the glowing reviews I found here, and I'm at a loss as to why these reviews would have recommended it.",0
books,7 of 7,1.0,Talk about a tornado in a trailer park........... ,"Between the ""Glamour Shots & Easy Sex, Different Babys' Daddys"" What else is there? Oh yeah, the many scripture quotes & abortion info.  Dont forget unprotected sex with every man she dates. Dont forget letting a strange man pick your daughter up from school. Poor Amber!",0
books,3 of 3,5.0,Excellent choice for Visual Artists contemplating photography as a medium of expression,"As a Visual Arts student coming to terms with the whole conceptual ideology in contemporary art, I found this book an excellent choice for delving into the theoretical side of contemporary photgraphy. This book is definitely not bedtime reading.  Trust me, I tried it and kept myself awake! There is also an excellent reference to archives, journals and other books to peruse.  I found the book easy to understand and has helped me immensely in my quest to understand what constitutes Visual Art in current times. An excellent choice for all those contemplating a Visual Arts career using photographic image",1
books,,1.0,101 Ways to Massively Increase the Value of Your Real Estate without Spending Much Money,Attention: Seasoned RealEstate investers don't waste your time purchasing this book. Ideal for amatuer investors who want to add more value to their piece of real estate.,0
books,2 of 2,2.0,Hopefully This Series Will Improve!,"Unlike Cussler's other series, I found this first story of the ""Oregon Files"" slow going at first and rather confusing. There are just too many things going on (no problem, I suppose, for multi-taskers!) and way too many characters to keep track of. Also, there's little to no character development even of ""Mr. Chairman"", Juan Cabrillo. The fact that he and his companions are mercenaries (with a penchant for good deeds that pay well) doesn't compare favorably with the NUMA heroes. However, the plots were intriguing and getting the golden budda out of the country was exciting and more like the roller coaster rides I expect from Mr. Cussler and co-writers. I look forward to the subsequent Oregon Files with high hopes. ",0
books,6 of 13,2.0,Slightly Disappointed - Review Edited,I bought the book on the basis of the reviews and on a quick read of a copy a friend owned.  It looks really good on the surface and does have a lot of useful information.,0
books,5 of 20,2.0,yep its ok,"Coming from a 16 year old girl that has to read this book for a school project...I would have to say that this book is kind of boring. If your into physics and science and all that jazz then you will most likely enjoy this book. But if you're going to read it just to read it, then I would suggest you not. I have to admit, that some of the stuff Richard Feynman says is funny but I found my self skipping pages at a time because of its boringness.  Don't get me wrong, I really do admire Mr. Feynman as a man and he was a great physicist but this book was just ok. Sometimes he got into a lot of in-depth physics stuff that I just didn't care for. But sometimes i was interested in what he was saying. ",0
books,1 of 6,1.0,nothing but publishing politics,Didn't care for this book at all.  If you want to learn about Stephen King you'd be much better off reading or listening to his book &quot;On Writing.&quot,0
books,6 of 6,5.0,The Usbourne Book of Art Skills,"An excellent, well explained art book, with beautiful and easy to follow illustrations. The book is a treasure chest of ideas suitable for the primary classroom. This book provides plenty of opportunities to explore the various strands of the visual arts field. A great resource for any teacher, parent or doting aunt",1
books,13 of 13,2.0,Mixed feelings,"I've used the lonely planet guides on other trips before, and have always been very pleased, but this one left me with a different taste in my mouth.  LP was the only guide we purchased, based on our previous experiences with them, but we had the chance to peruse others in the B&B's we stayed in throughout our trip.  Of all of them, I'd rate the LP as the 2nd best for our interests - as they say, individual experiences may vary!  Ireland has become a very expen$ive tourist destination, so upon reflection, we would have been happier with the Rough Guide.  LP has just tried to hard to cover all levels of expense in one guide, and has ended up short-changing all of them in the process.  I hate to say it, but I'd rather see them do one thing well than 3 things mediocre at best.  I'd still put it above most of the other guidebooks though.",0
books,2 of 2,4.0,Undecided,"I liked TRACK OF THE CAT, but I didn't love it. The idea that the lion is wrongly accused was one I found appealing, but the plot was, at times, predictable. The setting was well-drawn, but most of the characters were pretty one-dimensional. The clincher, though, is that I'm not sure yet just how captivating Anna Pigeon is as a main character. I believe that this is her first story, so I don't want to make a snap judgement, but Anna is nowhere near as quirkily entertaining as a Sherlock Holmes or Miss Marple. That would be expecting a lot, I know, but frankly she isn't even as engaging as, say, Gideon Oliver or Sharon McCone or Brother Cadfael, and she lacks the depth and power of a Harry Bosch.",1
books,,5.0,"User friendly, great pictures!","This book has a photo of each dessert so you can see what you're making and easy recipes that look impressive, all using a cake mix box of some kind.  Their Snickerdoodle Cake uses a white cake mix, some other ingredients, and includes a Cinnamon Buttercream frosting recipe.  Yum!   I love the variety of recipes (bundts, bars, round, layered, etc.) and my kids and I can do many together.  I think the packaged cake mixes from the store have a nice taste, so these recipes just build on those mixes.  I just want easy recipes that aren't intimidating, and this book is the solution for that.   I highly reccommend The Cake Mix Doctor. ",1
books,10 of 30,1.0,"A new ""Worst"" book in my libray","Who better to write a book about morons than Flynn?  An abyssmally miserable book with so little substance I was surprised it didn't float out of my hands.  It's a great resource for those looking for a plethora of examples of pitifully poor logic; Two wrongs don't make a right, non-sequiturs galore, red herrings - they're all there.",0
books,18 of 20,4.0,Will There Be Pi in The Sky By and By When You Die?,"Barrow, an astronomer at the University of Sussex when this book was published, provides an entertaining and informative account of the foundations and philosophy of mathematics.  Do mathematicians invent or discover mathematics?  What 'reality' do mathematical entities like pi have?  What accounts for what physicist Eugene Wigner has called, in a now-famous paper, &quot;The Unreasonable Effectiveness of Mathematics in the Natural Sciences&quot; (299)?  After an interesting account of the history of counting and numbers, Barrow discusses in succeeding chapters the philosophies of formalism, inventionism, intuitionism, and platonism, a sophisticated version of which he seems to favor.  Perhaps most mathematical workers follow what Alfred Korzybski called &quot;the 'christian science' school of mathematics, which proceeds by faith and disregards entirely any problems of the epistemological foundations of its supposed `scientific' activities&quot; (Science and Sanity 748).  I commend Barrow because he considers these epistemological questions important and writes about them so engagingly.  Barrow's discussions of theories and personalities provide useful background for understanding mathematical foundations.  As for Barrow's conclusions, from a non-aristotelian view, the appeal of platonism seems understandable as an example of identification, the confusion of orders of abstracting.  Barrow doesn't seem to consider that mathematicians may both invent and discover mathematics.  He seems so taken with the effectiveness of mathematics in the natural sciences that the notion of mathematical entities existing solely as high-order abstractions in human nervous systems seems insufficient to him.  As Korzybski pointed out, we live in a world of multi-dimensional, ordered structures or relations.  It does not seem unreasonable, then, that we can map this world with an exact language of relations, i.e., mathematics.  But as Korzybski also pointed out many times, &quot;the map is not the territory.&quot",1
books,11 of 24,1.0,Disapointing,"Compared to his other superb books, this is one is tedious and boring.  The overall thesis is a stretch - trying to find equivalences between pre-industrial (and pre-printing press) 13th century price paterns and those of the industrialized and post-industrial 20th century requires ignoring far to many factors.  At a minimum comparing a world in which 90% of the population are attached to agricultural production and illiterate to world where almost precicly the reverse holds is just too big a leap to swallow.",0
books,0 of 1,4.0,As a Man Does; Good daily verse reading,Nicely printed and bound - If you like James Allen you'll like this book,1
books,9 of 16,1.0,My Brother's Experience With The Perricone Prescription,"My brother had severe acne a year or so ago that he inherited from my Dad's side of the family.  He had tried antibiotics with no success and wanted to go on Accutane.  Having heard bad things about the side effects, my Dad wanted my brother to try the diet for a couple months before deciding to take the medication.  He faithfully followed it with no results whatsoever.  Some of the ideas in the book are absurd - as a diabetic with a horrible eating habit and no teenage acne, I can tell you that the focus on dieting and insulin spikes as a direct cause of of the condition is preposterous.  When I was a teenager, I'd go on serious candy binges that required insulin doses bordering on the irresponsible, and I got through high school with only the occasional zit.  I've read that for a small number of people, diet can be a factor for acne, but obviously our experience points to something else as the primary cause (this assumes you eat reasonably well - malnutrition isn't sexy).  Since medication should always be a last resort, a change of diet is probably a good first approach for those with minor blemishes, but those with a serious condition should look elsewhere.  For the curious, while my brother had some strong side effects from the Accutane (none dangerous, primarily incredibly dry skin and eyes), it certainly succeeded in clearing up his skin",0
books,2 of 5,5.0,One of the most influencial books I've read this year.,"Having been born in 1981 I was educated as a teen about the importance of safe sex and the realities of HIV and AIDS. But, this book brought home the true horrors of the history of the pandemic. While lengthy, it is extremely informative and, if read with an open mind, refreashingly unbiased. I found myself taking extra time and care in reading ""And The Band Played On"" just to let the information sink in.",1
books,6 of 15,1.0,The South Rises Again in all its Historically Inaccurate Glory,"I originally wrote a review of this book in 1999, titled ""This is a racist book disguised as a work of art.""  It seems that I didn't explain well enough my objection to Styron's co-opting of the story of a real human being, Nat Turner, whose story was more accurately depicted in the 1831 book, ""The Confessions of Nat Turner,"" by T.R. Gray.  Not only did Styron steal the title of Gray's book, in which Gray recounts his interview with the real Nat Turner, but the incidents Styron invents for the sake of drama reveal his southern-bred racism.  ",0
books,1 of 8,1.0,Absolutely biased and poor political/religious sensitivity,"Having read Clive Cussler adventures for over 10 years, i was totally disgusted with the redneck and narrow minded attitudes expressed in the book. The father, who does not stay with his son, decides to revenge his son fighting a war trying to kill people in someone else's country. That is perfectly justified!",0
books,,4.0,Classic statement of animal liberation,"In the 1970's, Peter Singer came out with a radical argument which was new in the field of ethics; animal liberation.  ",1
books,6 of 21,2.0,How....?,"How some people gave this book a five star review is way beyond me.  First of all, I'd just like to mention that this nice book gives you schematic diagrams using symbols and other things without explaining them first! Secondly, if you want to understand electronics it can only be assumed that you want to understand the physics behind it! This book dedicates about a sentence to a paragraph to physics for each section.  Horrible! So basically, this INTRODUCTION to electronics doesn't do a lot of introducing you to anything! I'm on transistors right now, and I've spent days researching the physics of how they work on the Internet, and guess what? It's using schematics I don't understand, and yet again I'm going to have to do more looking on the net.  This book is not worth it.  Don't buy it! Just please, for your own sake, find another one.  Also, half the book is dedicated to projects.  That is, actually building electronic circuits! Why didn't the author just entitle this, ""How to build electronic devices"", then? It's beyond me! As far as explaining things are concerned, the book does very little, and assume you know more than you do.  Unfortunately I'm going to have to end up buying another electronics textbook, because this one is just horrible.  I was really wanting to learn something from this book, but it's just not happening.  For every chapter I've read on this book I've had to do research on the net, and I'm sick of it.  I'm on pg. 154, and I'm closing it.  DO NOT buy this book! I've already found a better book on amazon.com (just buy reading the Table of Contents!!!!!!!!!!) and I'm going to get it!",0
books,,5.0,YOU'LL NEVER REGRET READING NO REGRETS..BY Ren� Sundvall.in MN,"Someday, I would love to travel to the places that Ann Rule writes about! As she is so discriptive, I usually feel like I have known these places, and the people she writes about, although...I have never been. These cases she presents in NO REGRETS, are as REAL to me, as if I'd known them, and felt the sorrow of their loss! My personal favorite was A Very Bad Christmas..I usually like her Christmas ones, like Black Christmas in Vol.2! I have always planned to review all her books (of which I own), they are all wonderful, and Amazon has them. Just buy them, you'll be glad you did",1
books,3 of 6,2.0,Too Out of Touch Herself,"She wastes the first chapters, and my time, going to extremes with kooky consultants that only someone who doesn't deserve to be hired would use.  It adds to the drama and despair I suppose, but it comes off as contrived, and as an attempt to pander to her extremist/pessimist reading coterie.",0
books,10 of 11,5.0,A work that is compassionately direct yet psychologically and spiritually humane.,"For most of us, the area of thanatology is something quite new, despite the fact that death is such an intimate ""companion"" that can come at any moment of our lives, whether by degrees or instantaneously, irrelevant of our ethnic, social and economic backgrounds. It is a plain truth that can not be avoided, and no technological advancements can make it go away. I would personally like to consider death as the ultimate best friend who would never desert you, despite what your feelings may be. And as a child has the innocent ablity to humanize a doll or a toy soldier, the adult must equally do so with death, not shy away from it and be totally uncommunicative to what it means: the total cessation of physical life, for if one denys its existence and its inevitability, the person could not only suffer from added unnecessary physical heartache, but he or she could also augment the physical stress with mental, spiritual and religious grief as well. Submission to and acceptance of the truth, no matter how difficult it would be to hear, could be the highest catharsis that medicine could not come close to healing. In Elizabeth Kubler-Ross's classic study of the dying process, she interviews patients of various age brackets who teach the living what dying means to them. But even though the experience is individualistic to that specific person, the process of dying has a universality to it which connects us all. Hence, how do you take the sting from the wound? In On Death and Dying, you remove the sting by communication and by simply being there to let the patient say what he or she has to say, to let them vent, and at their own pace, go through the classic defined stages of the dying process: denial and isolation, anger, bargaining, depression and acceptance. The patients become our teachers. We learn of their fears, their possible financial burdens, in one woman's case, the fear of the worms, et cetera. But we also learn about what the families go through, their own anger and disbelief and guilt. It is about pacing and the opening up of repressed fear for all the people involved. Sometimes there is cohesion in the shock and anger, other times not. The United States is one of the most death-denying countries out there, a fact most evident with plastic surgery on the rise and chiseled bodies to reverse the aging process, for going foward means only one thing: death. Ross's overall message is that death does not have to be and is not the horror that we all think it is, the grim reaper with the skeletal hand and the sharpened scythe. Death has issues for everybody, doctors, faith-filled people, even Ross heself. It is a step that we are all going to take sooner or later. But it is comforting to know that we are all in it together.   ",1
books,0 of 27,1.0,Don't recommend this book! The worst book I've ever read!,I have nothing more to say than I've already said in my headline. Lou Dobbs' book was a big disappointment for me.,0
books,2 of 5,5.0,Beautiful,"A work of art, Makine's use of language is stunning.  Not a quick read, I frequently had to stop and ponder many profound passages.  Literature as an art form is not dead",1
books,1 of 15,2.0,Pot Noodle Bushido,"This novel of a 17th century samurai's odyssey to Europe starts as a very straightforward story and rather continues that way, but towards the end, Endo does get in a few good points. The style is somewhat pedantic and staid, but easy to read. It's certainly not a zen classic and the story never really gets off the ground or totally convinces. The historical backdrops are paper thin and obvious cut-and-pastes from history textbooks. I must admit I am somewhat baffled by all the rave reviews here. I can only conclude that a lot of people who don't really have much experience of Japan, think they've stumbled upon some sort of motherlode of bushido spirit in this conveniantly Westernized piece of writing by a Japanesese Christian. Remember, not every Japanese woman is a geisha, and not every Japanese writer can wield his pen like a samurai's sword",0
books,,5.0,Essential to Understanding Intelligence Challenges,"Greg Treverton has written a much needed overview of the national intelligence process and correctly identified the challenges which face the US, in a post-9/11 world.  His views of the world beyond 2010 are quite revealing and his challenges to the intelligence community to assess threats to the US are precisely focused. His views on the major intelligence entities reveal urgent modifications of structure and process, if the intelligence community is going to regain relevance with national customers.  As a teacher of intelligence process, specifically as it relates to strategic warning, I believe this book is essential reading for anyone who aspires to be a true intelligence professional. This book will help even the wisest analyst understand how to maximize available sources and methods.  The quest to provide the best possible intelligence is a goal which must be achieved.",1
books,,4.0,"Great book, needs a new update","As a pharmacy student, I found the Washington Manual to be the best pocket guide for looking up guidelines and treatment options, as well as interaction charts and pregnancy categories.  This is a well written book that covers most of the major cronic health conditions and treatment.  This book does not waste time and space talking about every detail of each disease state, but rather focuses on the causes, measurements and treatments.  My only criticism is that this latest edition is dated 2004 and in medical therapeutics, is considered old",1
books,20 of 23,2.0,Only For Those With Little or No Work Experience,"This book was advertised as though it would be valuable for any professional. This is absolutely not the case. This book covers very, very basic guidelines and does so in an overview type fashion. I would recommend this book for college graduates or those who are employed at entry level jobs and are seeking advancement",0
books,15 of 23,5.0,Hugh Hewitt Needs to Spend More Time Rebuking Crybaby Republicans,"Hugh Hewitt is right on target encouraging Republicans to remain loyal to President George W. Bush.  We are confronted with a long term fight against Islamic nihilists.  The Democrats who dominate that party nationally are essentially pacifists trapped in the mindset of the countercultural excesses of the 1960s.  Indeed, if the Democratic Party returns to power, the war on terror will be severely compromised---if not lost.  Even theological modernists like myself recognize that the Republican Party also best represents the values required to underpin a viable social order.  And yes, we need to purify our ranks and rid ourselves of back stabbers like Senator Lincoln Chafee.  But what about the Republican crybabies who threaten to severely damage the party if it fails to cater to their excessive demands?  These folks may be our greatest threat in the elections of 2006.  Many of them possess a suicidal Nietzschean streak.  In their heart of hearts, they idiotically believe we should let the Democrats win so that the Republican Party can be ""purified.""  The author has yet to sufficiently deal with this crisis.  Hopefully, he starts to do so real soon before it's too late.",1
books,7 of 21,2.0,Disapointed,"This book deals with some fairly rediculous topics.  I'm not into mysticism or talisman's or that stuff, so perhaps I am biased.",0
books,1 of 7,4.0,A good book but like most heinlein's books,"to surmise, the book is about an actor who is hired to be a political figure. ",1
books,24 of 34,1.0,"Poorly researched, and not accurate for many drugs","Unfortunately, Sidney Wolfe and the whole ""Worst Pills"" business enterprise is riding on the reputation of Public Citizen as a champion for consumers, but has failed to live up to it with this guide. In some cases, warnings are included regarding various drugs that are not based on scientific reports, but rather, are based on the marketing literature and information from the pharmaceutical companies themselves -- hardly an unbiased, consumer-oriented source of information. Consider as one example the book's ""Do Not Use"" warning regarding the prescription drug, Armour Thyroid. Rather than offering any research to support this severe recommendation (because there ISN'T any research), the ""guide"" instead quotes the AMA and the American Thyroid Association, two groups that greatly enjoy the largesse of the thyroid drug makers who want to put Armour -- a far less expensive drug -- out of business. If this is the sort of ""unbiased information"" you want about the drugs you take, you might as well go ahead and just read the pharmaceutical company pamphlets. If millions of thyroid patients taking Armour Thyroid were to follow the advice in ""Worst Pills,"" the only thing that ends up for the worse is our health. I definitely do NOT recommend this book in any way. -- Mary J. Shomon, Thyroid Patient Advocate and Autho",0
books,2 of 9,1.0,Flew has rejected these arguments himself.,"It has been said time and again that experience is the best teacher.  Antony Flew, the world's number one atheist (at least with respect to the rare ability to argue his point without using ad hominem arguments) has recanted his atheism.  ",0
books,30 of 35,2.0,YOU NEED MORE THAN 8 but good choices,I Look for books all the time on this topic to see if there any new moves I can pick up to help shape and tone the stomach area which is a problem for most of us. I think if you are just starting out this book will help you understand the positions you need to get into but it's going to take alot more than 8 minutes to get results and I have been training for years,0
books,2 of 15,1.0,Could win any poor writing award,"The work of a 12 year-old without talent. Phrases are tediously cobbled with clumsy, inappropriate similies. Story line is absurd. If this were Koontz's first novel, no publisher would touch it",0
books,2 of 28,1.0,dry and dreadful,"It's no wonder that people look at me strangely when I explain a great love of history to them.  It's books like this that persist in the ruination of history for many a student.  If this book were more widely  circulated, the need for sleeping pills would be drastically reduced.  I  have no idea how the author could take something this interesting and make  it so boring that I would literally fall asleep reading it",0
books,1 of 3,5.0,Pure Mcguane,"Being a dyed-in-the-wool Mcguane fan, I think he just keeps getting better.  Not only is he the best fishing writer alive, but his non-fishing stories are bizzarely entertaining, have an interesting twist, and always explore human interaction. I believe his writing is based on his many and varied experiences, from crazy street people to ego-crazed CEOs, as well as the many places he has lived.  Who else would know what a cabinet is, except a Rhode Island resident?  What...no mention of hot weiners or coffee milk?   ",1
books,3 of 60,2.0,Self Reliance: Can we really Rely on Waldo!,"Not his best book,I Thought Waldo Lost in New York is more authoritive. I mean who honestly belives that someone who is always lost can be trusted to help other people become self reliant, when he can't even rely on himself",0
