product_type,helpful,rating,title,review_text
dvd,,2.0,MacGyver on stupid pills,"As mentioned in another review, stolen scenes from Runaway Train. Not just clips, but entire scenes. Also the plane crash scene from Cliffhanger. Still worth $3 - $4 for a DVD just for the other action"
dvd,,4.0,Another Underrated Classic, This is the type of movie you will turn on by chance in the middle of the night when you are about to go to sleep and after a few minutes you are hooked and end up staying up another couple hours and next thing you know it's morning and you still haven't gotten to sleep - it is that good. Well done all around and an especially strong performances from both Wood Harris and Cam'Ron - the realism just blew me away. At first glance it doesn't look like much but that's about as far from the truth as you can get - a definite pick-up
dvd,25 of 34,5.0,Fantastic family Christmas movie!!,The movie itself is one of the all time classic family Christmas movies and should not be missed.
dvd,3 of 4,1.0,One of the worst movies I have ever seen.,I like Sandler.
dvd,10 of 30,5.0,NFL FIlms does it again....,"NFL Films continues to dish out great Super Bowl DVDs. Everything from the Super Bowl Box Sets to the New England Patriots home videos, to the 3 games to glory Patriots DVD 2 disc set to the Steelers Super Bowl XL DVD and now this."
dvd,,5.0,good sad and scary.,For me this movie is good to watch at night. robin williams plays A photo developer a very lonly person who is obcessed with a young family and he steals copies of their photos he processes for them and hangs it on his wall in his half empty appartment. He has crazy fantasys of him being part of that family. He stalks the kid and the mother. And his store manager finds out he is stealing photos so he lets him go and he gets so depressed and before he leaves he finds pictures of the womans husband cheating on her so he switches the photos for the woman to see and the best part I liked was when sy breaks in their hotel and pretends he is taking pornographic pictures. best drama movi
dvd,3 of 3,4.0,Bad Guy...another point of view,"First, I must complement the other reviews, they are very descriptive and accurate in covering the movie.  The only points I have to add are the following:"
dvd,,4.0,"Good Movie, Bad rep from gamers. (3.5 stars)","All I want to say about the movie, seeing as how it already has been touched on by 670 something people before me is that this film is beautiful and deep and entertaining. The negative things that people say are unwarranted i.e. ""The faces have no emotion"" actually they have alot of expressions, the cgi is exceptional and there is a fine range of emotion. The biggest complaint people have is that the movie isn't ""Final Fantasy"", this is of course coming from those people that love the RPG games and think anything attached to the ""Final Fantasy"" title has to have ""swords and potions"". I'm just trying to tell you guys that this film explores a beautifully animated and completely realized world and alot of work was put into the film. Almost anyone with an open mind is bound to enjoy this movie and acknowledge how hard the filmmakers worked to bring it to the screen. "
dvd,9 of 10,5.0,(:D) its good for me,I use to be a  dancer. I danced for 10 years and quit because of the pressure of being good and etc and i don't regert it but i do miss it a little. I'm addicted to dance movies. This one is one of the best I've seen Great thats all i have to sa
dvd,3 of 4,5.0,The 50s captured perfectly,"For those who were not there, this film really does capture the 50s teen experience. The cars, the dress, the town, the attitudes are all perfectly rendered. "
dvd,,4.0,The Protectors (Ending Song),The Protectors ending song belongs to Tony Christie's Avenues and Alleyways (1973)
dvd,0 of 1,5.0,Has Heart,"My mother had came in on part of the movie when my son made a comment. He shared how he really enjoyed the movie and would be a great addition to the martial arts collection. He was right.Van Damme is truly more human in this role.  I recommend this to anyone looking for action and drama, Van Damme style"
dvd,4 of 4,5.0,Hysterically funny classic!!,"This is probably one of the best Cary Grant films ever!  Its premise is silly, the family  all delighfully crazy (with the 'frightening' exception of brother Jonathan).  It's rumored that Grant wasn't particularly pleased with the results for this movie - he believed that he had over-acted.  While that IS true, it is with uncompromisingly funny results!  It's a classic with good reason."
dvd,3 of 7,5.0,A gangster-film landmark,"Alain Delon sets the standard for ""cool killer"" characters in film. His performance marks the beginning of gangster as fashion icon, paving the way for Beatty & Dunaway in ""Bonnie & Clyde"" and Quentin Tarantino's ""Resevoir Dogs"" and ""Pulp Fiction"". "
dvd,4 of 5,5.0,"Smart, thrilling, and entertaining.",It is nice to find a movie that believes that its viewers have an IQ over 60.  Hollywood doesn't make enough of these types of movies.
dvd,4 of 5,5.0,Epic,"A powerful, sweeping movie that makes a character out of the Russian landscape, Doctor Zhivago is about a man broken by the times he inhabits.  Set around the time of the Bolshevik Revolution we're introduced to our main players - Zhivago, the good doctor; Tonya, the faithful wife; and Lara, the beauty who steals men's hearts.  The three and a half hour run time allows plenty of room for side plots, but the main tale is of Zhivago's path crossing with Lara on several occasions - through chance, through war, and through communist desperation - and how his marital fidelity is eventually defeated."
dvd,1 of 1,4.0,Excellent!,"Having lived through the coverage of the slaughtered Israeli athletes during the 1972 Olympics, I felt like I was experiencing the actual events as they were occurring over again.  Speilberg did an excellent job using stock news footage from the tragedy and overlaying actors into recreated scenes.  Though these events are actually shown piecemeal throughout the film, the actual story is about what transpired afterwards.  The Israeli government hired a hit squad to track down and eliminate 11 individuals that participated in the planning of the terrorist action at the Olympics."
dvd,1 of 16,2.0,Not one of Specner's Tracy's best performances.,"The movie itself was ok, especially Freddie bartholomew' acting.  But Spencer Tracy gave a horrible performance.  I sure hope he didn't win any awards for this.  He doesn't even come close to a Portugese accent, or any other kind of accent for that matter."
dvd,1 of 1,5.0,A Rejuvinated Series,This season has brought the show back on track to be once again interesting and exciting.  Season 8 kind of felt like the show was winding down to an end.  Season nine has rekindled the excitement of the show making you want more seasons
dvd,3 of 3,5.0,Clever satire and quite funny too,"I only worked in one office for a month and I can relate to a lot of things in this movie: the printer that barely worked at times, the overdemanding boss, the rules and regulations and that feeling that any kind of profit and you're not going to see a dime from it. Unlike certain comedy movies which are based primarily on being disgusting, rude or people getting smacked by things, Office Space gets its laughs by moments where you go ""I know someone exactly like that""."
dvd,1 of 6,1.0,One star is too much,"Very disappointing.  Little is said of the expansion era, which could of been great considering WWE ownes most wrestling footage that exists"
dvd,3 of 3,5.0,Love this Series!,I was greatly disappointed when they took the show off the air..I'm so glad I thought to look it up online!  It is a quirky and thought provoking show but not pompous or self righteous.  Love it!!!! 
dvd,4 of 4,4.0,what happened to to the picture quality!!!!!!,"i give the season four stars. but the dvds get 2 stars. what happend!!! The WB got cheap, the new package sucks its higher than the others and not the same inside. That i could handle,  but what really sucks is that the picture quality looks like VHS!The first 2 seasons looked great. But the third looks like im actually watching them in 1991! In a way it feels old school, but dam we are in the dvd age and i wish they looked good like the first 2 seasons. i hope they go back to the old packaging and remastering in the 4th season"
dvd,4 of 5,5.0,Fantastic - Full Length & All Music - This Is The One To Own,"Great childhood pictures of Karen and her brother. This video is non-stop music combined with photos and videos from the past. Especially for those who heard the Carpenters on the radio day after day, this video is a real treat."
dvd,1 of 2,5.0,Young Fatal Attraction,"This movie is great. I just bought it the other day and rushed home to watch it. I throughly enjoyed it entirely, I believe it kind of relates to Fatal Attraction"
dvd,1 of 2,5.0,Real Wheels Truck Adventures,We have most of The Real Wheel Adventures my 2 year old son would watch them over and over again if allowed. His twin sister not quite as thrilled with the
dvd,6 of 18,1.0,BOB SAGET IS THE ANTI-CHRIST,BOB SAGET WANTS TO EAT YOUR CHILDREN - DO NOT SEE HIS MOVIE
dvd,2 of 2,4.0,The Immigrant Experience as Greek Tragedy. ,"""House of Strangers"" is based on the novel ""I'll Never Go There Again"" by Pulitzer prize-winning playwright and novelist Jerome Weidman, who wrote about the immigrant experience in New York City in the early 20th century, particularly the Jewish immigrant experience. This screenplay is credited solely to Philip Yordan, but director Joseph Mankiewicz actually wrote the final version of the script. Jerome Weidman's book is about a Jewish banking family who were changed to Italians for the film. If that was in order to avoid controversy, it didn't quite work. The Giannini family, who founded Bank of America, complained to 20th Century Fox that the family in the film resembled theirs. But they were outdone by the studio chairman himself, Spyrus Skouras, who thought the fictional Monetti family was his. So he limited the film's release. That's unfortunate, because ""House of Strangers"" has some wonderful performances, including one that earned Edward G. Robinson a Best Actor award at the 1949 Cannes Film Festival."
dvd,,5.0,Tai Chi for Health: Yang Long  Form,I find it very easy to follow
dvd,0 of 1,5.0,Pretty good,"I liked the DVD set to be honest. It however did remind me of the History of the Undertaker 3 disc set. The whole thing comes off as a way for WWE to make a buck(which that is the whole point in selling merchandise in the first place) than something special. JR hosts and introduces the matches but he seems so stiff doing it. On the other hand, I enjoyed the match selection, especially on disk 2 & 3. Some of tehse matches I had already seen or didn't care that much to watch anyway, but I was glad to see them. I would say this is a great set for new WWE fans. Atleast discs 2 & 3 are. Soem may get bored wi th the matches from the 70's and 80's."
dvd,5 of 6,5.0,Lives up to expectation,Better than what you see on TV because there are no commercials.  My kids and I have a lot of fun watching this
dvd,,4.0,Excellent Audio Commentary by Stephen Prince,"I knew that Akira Kurosawa's ""Kagemusha"" (1980) had some basis in history, but I didn't know how much until I listened to this DVD's audio commentary by film scholar Stephen Prince (""The Warrior's Camera: The Cinema of Akira Kurosawa"").  According to Prince, virtually the entirety of the film's story is based on historical events -- the major exception being the character of the thief who acts as the double of Shingen, the warlord.  However, Shingen, a historical figure, had employed doubles in real life, so Kurosawa's fictionalizing of the title character isn't that much of an embellishment.  "
dvd,0 of 1,4.0,No rollerskates-All woman!,"   I'd never given a great deal of attention to Heather Graham because mostly she seemed to be constantly cast in rolls that didn't give her much latitude.  I've always been attracted to those BIG eyes and wondered if she'd ever get a roll with some real meat on the bone.  Yes, those eyes and so much more!  And she really can act!  Aside from the great looking cast, this story also has some meat to savor!  I was so surprised at the compeling flow of this movie. A well made little piece that will not disappoint!  I hope some studio will give Heather more serious vehicles in the near future. I may have to buy a couple more copies since I know a couple of friends who would really enjoy this movie as a gift"
dvd,3 of 3,5.0,In-home workout for just about anyone,"If you are at home and don't want to walk outside (maybe the weather is lousy), this is a perfect 2 DVD set that takes you from a 1 mile walk to a walk with hand-held weights for bone-strengthening and intensity. It can all be done in a small room in front of your DVD player and television."
dvd,4 of 7,5.0,Stonewall Jackson's Way,"Perhaps one of the best book adaptations ever done.  Mr. Maxwell's work to keep the complexity of the issues in tact in order to tell the whole story is commendable.   Mr. Shaara's novel provided a great resource and Mr. Maxwell gave the visual display its magic.   The depth of the characters could be equallied only by the real characters themselves.   Mr. Duvall gave a performance expected of his talents.  Mr. Lang provided the quintessential ""Stonewall"" in all his intense humanity and passion in faith.   For the lover of history, the detail is exceptional.   It may drag too long for those wanting pure entertainment but for those wishing to immerse themselves in the time, this is the film where you can.   Admirers of ""Stonewall"" will especially appreciate this film.  Those unfamiliar with ""Stonewall"" will see why his character looms so large in our history as the ideal example of a man.   His intensity still shines forth more than a century later.   It is a melancholy movie that helps us live the horror of those days and recognize the complexity of war where there is no one who is clearly right or wrong in the end.  "
dvd,,4.0,GOOD SUBJECT,"I enjoyed the play, young people really need to watch this, to know what marriage is about"
dvd,,4.0,Love Ashley?  Love Morgan?,"If you are a fan of either Ashley Judd or Morgan Freeman, you should like this movie.  I am a fan of both of them so I loved this movie.  Sure there are holes in the plot.  Yeah, you can see the twist at the emd coming.  So what?  Ashley is terrific and Morgan is lovable.  They have fantastic on screen chemistry.  Add to that another of my favorite actors, Jim Caviezel and for some of us 'High Crimes' becomes a can't miss flick.  I gave it 4 stars for the plot holes.  Could have been 5 stars easily.  "
dvd,,5.0,Another Great Video from Montreux,I own about 6 DVDs that were recorded at the Montreux Jazz Festival. I am amazed that the video and especially the audio quality of them. They must have staged mikes all over and sent them to invidual channels when they taped. I am very pleased with the 5.1 audio mix. 
dvd,2 of 4,4.0,A Very Good Noir with Some Flaws,"I like Denzel Washington, have ever since his ""St. Elsewhere"" days, though I've never thought he radiated the all-time star quality so many people declare he does -- just stacked up against the mediocrity of contemporary acting and filmmaking, he shines.  He's a likable presence, savvy and natural before the camera, but he's still no Cary Grant, Gregory Peck, or Sidney Poitier.  Nonetheless, his performance in ""The Mighty Quinn"" as a smooth, mostly law-abiding Caribbean police chief investigating a gruesome murder deserves even more accolades than it typically gets.  Despite a wandering accent (still not as bad as Kevin Costner's in ""Robin Hood""), it ranks among his best and holds the film together, which is no mean feat considering the plot and execution are sometimes uneven.  As with the best film noirs, the actual mystery in ""The Mighty Quinn"" takes a back seat to the exploration of Quinn's personal life, which in stereotypical fashion is in shambles in spite of and because of his bravado.  His marriage is strained, his childhood friend (Robert Townshend) is the chief suspect in the murder, and his aspirations for political mobility are dashed.  There's also a shabby American (M. Emmet Walsh) poking about, suggesting he may be something other than an eccentric tourist, and the wife of a bigwig (Mimi Rogers) putting out more sexual temptations than Quinn needs at this point in his life.  When it all works -- and it frequently does -- ""The Mighty Quinn"" is eminently watchable, as breezy and rich with music and local color as a good vacation (the bits with characters in the police station are among the film's finer moments, as is a rendition of the titular song).  When it doesn't, as with an incidental soundtrack that assumes we're too dumb to understand what's going on or with a climax that undercuts the smartness of the rest of the mystery, the film feels schizophrenic.  There are some nice visual allusions, including three blind men walking the streets to music, a la ""Dr. No,"" and one must wonder whether Walter Mosley was inspired by the book upon which this film was based.  And despite its flaws, ""The Mighty Quinn"" stands up to repeat viewings, mostly because of Washington"
dvd,2 of 7,5.0,That's So Raven Rocks!!!!,Hey~ i bought this dvd and its really great!!.. owh~ Mannn!!! i totally love That's So Raven~~~~~~~~~ you'll never regret of buying That's So Raven DVD~ i think TSR should make a DVD BOX SET for every season!! (just like lizzie mcguire) and i will be the first person to buy That's So Raven DVD BOX SET... but please!! please!! im hoping that that's so raven dvd will come out more soon!!!
dvd,2 of 3,4.0,"Touching, but HORRIBLE cover","I'm not sure what possessed me to buy this film, apart from the fact we just got it in work, and I thought why not? Anna Paquin is really nice, and Jeff Daniels is an alright actor, although I haven't seen him too much in films, apart from Dumb & Dumber & Speed obviously! "
dvd,4 of 5,5.0,One of the Best Anime's Ever,"This is one of the best anime's of all-time, not only for the animation, but for all the layers of psychology in the story.  Sometimes it's hard to know what's going on, but that's part of the amazing atmosphere.  "
dvd,25 of 28,5.0,Lucrecia Martel: An Argentinean Filmmaker in the Vein of Bu�uel and Almod�var,"Lucrecia Martel is one gifted artist.  Her latest film, 'La Nia santa' (The Holy Girl) was conceived, written and directed in a style that is a tough and puzzling of Luis Buuel and Pedro Almodvar: what you see on the screen is an enigmatic mixture of sexuality and spirituality, comedy and drama, polemics and parody, all woven together in a fascinatingly beautiful story that demands a lot from the audience. Martel is a talent of enormous potential and magnitude."
dvd,9 of 9,5.0,Great exercise video for kids!,"I purchased this for my 4-year-old son, and we love it.  The moves are very easy to follow and extremely non-violent.  He compares the martial arts moves to picking apples and oranges versus upper cuts and jabs.  The kids in the video are just kids -- they don't perform everything perfectly so as not to make your little feel incompetent.  Great for all ages"
dvd,0 of 1,5.0,It's easy to love a series where you can tell...,"The writers put creativity and thought into the plots. CSI is by far one of the best tv shows that's ever graced the screen. The characters are excellent, great chemistry, wonderful dialogue and wit. Gruesome gory crimes that just scream realism. I absolutely LOVE CSI"
dvd,1 of 1,5.0,a great band near their prime,great pictures. great sounds. great band.
dvd,2 of 4,5.0,The Best Movie of The New Millenium,This film is what indipendent moviemaking is all about.
dvd,2 of 3,5.0,BEST OF THE BEST,"Wow!!! Somebody has a real chip on their shoulder... F word this and that. Well look I am no mormon, and we watch movies with an open mind, because it's fantasy. Yeah the movie was heavy with vulagarities, but it comes with the territory."
dvd,2 of 3,5.0,Better than you think!," This is a legend,  not historical fact.  But especially if you are Irish and English as I am-------and especially if you just plain love historical myth or drama with fantastic cinematography,  then this is the movie for you.  Sophia Myles (Isolde) is great,  and Rufus Sewell as the warlord who seeks to unite England is very convincing.    Critics have been hard on this movie because James Franco (Tristan) is not a modern kind of lover----------but what do you want out of a warrior coming out of the Dark Ages who has seen his whole family butchered.   Tristan himself has an appropriate darkness about him,  yet he fights with great heart and fits into the movie well,  rather than stealing the show so that more teenage girls will go see this movie.       This film puts all the pieces together very well.  I wish the critics would get some sense and love of history,  before they butcher a movie like this.  I take it a little personally,  because it is precisely this kind of film that I want producers to make more of"
dvd,0 of 2,5.0,wow,"I walked into this series knowing nothing about it.  A friend had told me to pick it up one day and said that she highly recomeded it.  I asked her what it was about and she replied only with a smile.  I can tell you one thing.  I sat through the entire series with my jaw on the floor.  I was in awe of the story line and characters at every turn.  At first it seemed to resemble a few other animes that I have seen but after the first few episodes it veres sharply to the right and starts carving a new path through the mountain.  Its characters are an odd assortment to say the least.  They are definatly not your typical anything.  They are way out in left field on all terms.  One minute your sitting there thinking, ""no way theyre going to.....oh holy s**t they did.""  or your sitting there thinking ""this could be even better if.....wow this DVD just read my mind"".  Tha animation in the series is well done.  There are a few instances where it seems rushed and missing a few inbetweens but over all it holds up fairly solid and consistant.  All in all I highly recomend for any horror/scifi fan.  It will keep you on the edge of your seat and leave you wondering, what the h*ll just happened.  And not to worry the ending is acctually good!! it doesnt have a cop out ""evangelion/razephon"" ending.  It wraps everything up in a nice little bow and makes you glad that you sat through the series. "
dvd,31 of 32,5.0,SECOND SEASON OF A 70'S CLASSIC... great fun!!!,"I was just a kid when this show was on... and I loved every episode of it. Back then, it looked sleek, chic, exciting, everything you could ask for from a tv show..."
dvd,12 of 12,5.0,Badly marketed on release...this is a smart thriller,"The movie ""Venom"" is not so much a scary monster movie as it is an intelligent and involving thriller. In fact the black mamba (reportedly the worlds deadliest snake) has very little screen time and serves merely as a device to move along the plot and raise the tension level of a household held hostage by ciminals and under siege by police. "
dvd,,4.0,UNIQUE & BEAUTIFUL !,This film is just another example of Argento's supremely atmospheric & visualy beautiful artwork! In this movie he  displays some of the most artistic & groundbreaking murder scene's to ever grace the bloody screen. Its such a unique & beautiful piece of art! Noone can make a creepy painting come to life like Dario Argento
dvd,,5.0,Allen's black & white masterpiece.,"Manhattan directed by self-obsessed genius Woody Allen is brilliant, beautifully written, and wonderfully acted. Could Diane Keaton be any cuter?! She is such a natural and talented actress. I was pleasantly surprised by young Mariel Hemingway's vulnerable and very mature performance, she plays Tracy, Allen's 17 year old girlfriend in the film. I love the look on Allen's face at the end of the film (you'll know what I mean when you see it, priceless!) Manhattan explores the ups and downs of so-called committed relationships. My three top Allen films are of course Manhattan followed by Annie Hall and Hannah and Her Sisters. Manhattan is breathtaking to look at, Allen's camera angles are defintely unorthodox, especially in the numerous car scenes and in his apartment. Buy Manhattan today"
dvd,2 of 2,5.0,Brings me back...,"I had two favorite Halloween classics growing up; Young Frankenstein and Arsenic and Old Lace. Arsenic is entertaining and hilarious in it's absurdity. Cary Grant's charm and grace is at a peak in this film, and his humor is without fail. A definite must see"
dvd,,5.0,time travel," i loved this movie, it absolutely takes you back in time.it is very succinct and exciting"
dvd,99 of 101,2.0,Quality of transfers is disappointing - trash along with just o.k. transfers - most can be found in better quality elsewhere,"50 westerns, seems like a bargain?!  Well... maybe, depending on your tolerance for sub-par film transfers.  There are some great films here to be sure, but at least a third are pretty bad transfers, and the rest are mostly just marginal at best. Virtually all of the more commonly available films offered here can be found in significantly better quality elsewhere."
dvd,,5.0,A Classic Not to be Missed,"This is by far my favorite version of this classic story and the most authentic and true to the spirit of the book.  The cast and direction are excellent and the setting is gorgeous.  This film will delight both children and adults with it's adventure, suspense, and innocent romance.  It's a little spooky in some scenes, but of the fun rather than truly scary kind.  This story has a very positive underlying message but doesn't preach, rather it expresses it in subtly beautiful ways as the characters unlock the mysteries of the Secret Garden and of themselves.   No matter what age you are, this is a thoroughly enjoyable, uplifting, perhaps even transformative film - don't miss it"
dvd,23 of 23,4.0,Abs section is good; Buns only okay,"The set, outfits and Tamilee's hairstyle look quite dated, as this was filmed in the 1990s. However, the abs section is pretty good and some parts of the buns section are tough."
dvd,4 of 5,5.0,The funniest play he wrote yet!,"I love to watch the Madea plays they are so funny but yet still send out a message to people. This play was funny all the way. My favorite line off the whole play was ""Hello can I speak to Scooby Doo"". This was a great play. Tyler Perry doin the thing. They should make a movie off of this play, hopefully they will"
dvd,2 of 6,1.0,Is anyone ELSE tired of stereotypes??,"   This movie is just terrible; even more than MOST of the predictably terrible films in this genre.  Women with terrible haircuts, dirty homes filled with poor taste in furniture, jobs a 16 year old would have - or no jobs at all, awkward behavior, barely able to function socially...UH+GH!  The truth is, there are gay women out there who look great, have beautiful homes, have very progressive and meaningful careers, have talent and are entertaining and sexy.  WHO SAYS this is representative??  Not in MY world it isn't.  I am so sick of these painful displays of us.  Anyone who gave it over 2 stars is childishly defending the genre in general, and not talking about this stinker of a film.    "
dvd,,4.0,It was good,A fancy high school with students in their 30's. It was a lot better than I thought it would be. Lots of good laughs. 4 stars because I didn't like the ending
dvd,1 of 1,4.0,"Graphic , well paced , dramatization of the Jack The Ripper story",The Hughes Brothers created a nightmarish vision of Victorian London only matched by some of Dickens novels. Johnny Depp and Heather Graham are fabulous as the police inspector investigating the case and a prostitute who is a friend to the victims.
dvd,,5.0,Fabulous!,Can't wait for Season 4 to come out!  I now have the first 3!
dvd,4 of 4,4.0,"Still too much Bruce Lee and not enough Sherlock Holmes, but still (by far!) the best live-action rendition of Batman to date","Being a longtime fan of the Batman comics, I have definite ideas about what a Batman movie should be.  I am pleased to report that Batman Begins is pretty close to my definition of a good Batman movie - it's certainly the first incarnation of a live-action Batman that I would recommend to friends.  The story - millionaire heir Bruce Wayne witnesses his parents deaths at the hands of a mugger.  He ends up wandering the world looking for a purpose and comes across the formidable and enigmatic Ra's al Ghul, head of a centuries-old organisation dedicated to cleaning up corruption and decadance (they claim to have caused the sack of Rome, for example).  He trains in a variety of martial arts, returning to Gotham City (a fictional city ""between NYC and NJ"") to start his life of crimefighting.  His first target - mob kingpin Carmine Falcone.  His second mission - to save Gotham from Ra's's mad plan to raze the city as an example to the world."
dvd,4 of 5,5.0,Wowsers!,"Like many viewers I've been waiting for the real thing on DVD--and here it is! Don Adams (Get Smart, Tennessee Tuxedo) did a great job on this series. It's a smart, action-packed limited animation cartoon that draws you in. As many reviewers have commented, this is DIC's motherlode. But it's not the only DIC 'toon I'd like to see on DVD. I watched Dennis the Menace every day and there was a great one called Little Shop spun off of Little Shop of Horrors. Also Sabrina from Savage Steve Holland (and where's Eek the Cat from the FOX network?)"
dvd,11 of 13,5.0,HE COULD HAVE BEEN A CONTENDER...,"This HBO original movie tells the story of street basketball legend, Earl ""The Goat"" Manigault. The film opens up with Lakers legend, Kareem Abdul-Jabbar, stating that the greatest player he ever saw was ""The Goat"". "
dvd,,5.0,One of the BEST of its kind,"In Adaptation, Robert McKee tells Nicolas Cage's character that the reason he can't write a successful script based on Meryl Streep's character's story, is because she is lying, and a story where the characters don't act truthfully can't work. But Capturing the Friedmans is successful despite the fact that the boys clearly are lying about something. In fact, people can't stop thinking about this film. Jarecki cleverly shows that as characters who lie, the Friedmans act very logically as they assume textbook roles of the codependent family model."
dvd,8 of 8,5.0,Magnificent!,"WOW!  I had forgotten how powerful a story was told with a wonderful, haunting score to match.  I'm glad our pleas have been heard!  With new High Definition equipment coming down in price, I can't think of a better movie to view for all with discriminating tastes and those will discover the finer aspects of the cinema."
dvd,10 of 12,5.0,We need more honesty in America and Moore delivers!,"Without rehashing all of the details concerning the many stellar episodes on this 4 DVD set, let me say this.  Michael Moore is truly a caring American patriot with a proper sense of justice, who has the balls to 'tell it like it is' in exposing some of the many wrongs and injustices in our society.  The content is often disturbing and often funny as heck.  Moore is a genius at using sarcasm and humor to rouse up concern regarding important, real life topics like poverty, homelessness, corporate crime, job loss, police abuse, deteriorating city schools, healthcare, etc. etc.  'The Awful Truth' is easily one of the best, most brutally honest and brilliant moments in American TV history!  Folks, do not miss these episodes, especially now that they're out on DVD.  Beg, borrow, steal, rent, or buy 'The Awful Truth' series.  It's THAT GOOD!!!"
dvd,23 of 28,5.0,ONE MORE BARGAIN for the serious collector....,"For whatever reason, we seem to be experiencing a release of some really fine films this season - there was a classic movie collection that included some new releases like the 30's version of ""David Copperfield"", there is another Gary Cooper collection that has the first DVD release of ""Sergeant York"" (that I am aware of), there is a new John Ford collection, a new Frank Capra collection, and now this - 7 movies from Preston Sturges.  Speaking strictly from a financial point of view - they are ALL great bargains, I believe buying these sets mean you are able to obtain these fine classic movies anywhere from 4 to 7 dollars a movie - a sales price that even my mother would appreciate - and she is the ultimate ""coupon clipper"".  But these movies are much, much more than just a ""good buy"" - these are all classic films from Hollywood's golden ""big studio years"" and they are directed by the industry's top story tellers, and they are enacted by Hollywood's leading actors and actresses.  These are the years that gave us terms like ""screwball comedies"" and ""zany"", when the sight of an actor wearing a tuxedo was a common sight - these are depression and post-depression years when the common folk could pay a quarter and escape into laughter for a couple hours while they watched how the ""other side"" lived.  Folks familiar with the movies of this era will already know what a great deal this is, and I think that most folks - who might not be familiar with the name of Preston Sturges - would still have seen most of these movies at one time or another.  For some reason unknown to me, Preston Sturges seemed to be very fond of using William Demarest in his movies, he appears in 6 out of these 7 - to those that the name of ""William Demarest"" doesn't ring a bell, you might remember him better as ""Uncle Charlie"" from the ""My Three Sons"" TV program.  William Demarest was a great character actor in his own right - appearing in countless movies throughout his life, he was always the gruff, harsh talking, sometimes sarcastic, but extremely likable sidekick.  I won't go on and on with endless product detail - I'm sure plenty of others will come along and do exactly that anyhow.  I'll just repeat again that these are ALL great and classic movies by themselves - for any person putting together a well balanced collection, these will make a fine addition - as will the others I mentioned.  At this point I have to admit I cheated a little bit - this ""set"" has not actually been released yet, so I have NOT purchased it in THIS form - BUT, I do own ALL these movies, having purchased them all seperately over the last couple years, and now I could kick myself, but who knew?  I own all these, and I have easily paid over $100.00 for them - now they are all available together for just a fraction of what I paid - oh well, live and learn.  Thanks again for reading what I had to say"
dvd,1 of 6,2.0,"Bland, predictable and cliche...","There are certainly some memorable scenes in this film, but as a whole it just didn't quite work for me.  "
dvd,3 of 4,5.0,A Brilliant Madonna Video Collection,"When it comes to music videos, nobody can top Madonna. With over 40 videos to her credit, she is the queen of MTV. This 1990 video collection, titled the same as her 1990 greatest hits collection, may seem dated, but it's a great memento of Madonna at her peak."
dvd,3 of 5,5.0,Fun Characters/Lots of Action,"Midler and Long start out as adversaries in their NY acting class.  Finding out they shared a lover adds fuel to their feud, but his disappearance forces the mismatched pair to work together."
dvd,5 of 6,4.0,Larry David's Other Show,"""Curb Your Enthusiasm"" is a very funny show from Larry David, the co-creator and executive producer of ""Seinfeld"", as well as the person behind the character George.  In this case, Larry himself is the central character, with the two main supporting characters Jeff Garlin (as Jeff Greene, Larry's agent), and Cheryl Hines (as Cheryl David, Larry's wife).  There are certainly similarities between ""Seinfeld"" and ""Curb Your Enthusiasm"".  Jerry Seinfeld played himself in the first series, while Larry David plays himself in this series.  Also, both shows tend to be about the minutia of life, and that is where they get their humor.  "
dvd,0 of 9,5.0,Haggis knows America!,"First saw this movie before Oscars were awarded, thought it was well written and acted.  Have seen it several times before buying the DVD and the impact of the story line and the underlying threads of ongoing prejudice in 21st century America become smore and more glaring and disturbing.  "
dvd,1 of 1,5.0,Prevention,"This is such a fun workout. At first I didn't like it because the format is different that many other workouts I have, but after doing it a few times it's become one of my favorite programs to use on days when I have more time. What's nice about it, too, is you can only do 4 of the circuits if you don't have time for the full program. There's a lot of energy in the ladies leading it and there are variations for those who can't do high impact, straight leg pushups or don't want to do all of the circuits, for example. If you are a moderate level exerciser, this is a good program. It's not intense, but makes you feel you worked out when you're done."
dvd,4 of 5,5.0,a great workout,I tried this the day I got it and I love it. When you do pick your spot pilates you can do all the workout the abs butt and thigs or pick one or two and be done with the whole thing in a half an hour. Don't be fooled by it only being 10 minutes for each body part because you really get a great workout and it's not boring either. It's great for if you've got a lot of time or just 10 minutes. I recommend this.
dvd,4 of 5,4.0,"This is definitaly THE ""SUITE"" LIFE!",INTRO
dvd,,2.0,Ok film.. Less than OK DVD..,"First off, I am a HUGE Pixar fan. In November in '95 I took my company to see Toy Story and within 6 months of that showing I got rid of most of the employees that didn't like the film. I've seen every Pixar film at least 5o times. Nuff said."
dvd,2 of 2,5.0,Need DVDs,"I don't understand why this show was cancelled...it was pure hilarity.  Hell, I'll buy the entire series just for the one shot of Andy spinning around fire in his hand"
dvd,4 of 6,4.0,Not the Best Season,"Actually, contrary to what other posters are saying, I think this is the weakest season, and I can see why they gave it a rest after this.  There is less ""zing"", less creativity, less point and bite than there had been in the first three seasons.  I find Season 3 the most startling overall."
